inputName,size,available[size],allocated[size][size],max[size][size]
values_90,9,"{7554639248028673235, 6765953076016232968, 18018489342552886, 237210323671823136, 6563945388420566894, 4693283624293115078, 5518996768645718299, 7044835526340038422, 1496382175206479658","[[6581166895809773580, 2561557095843976240, 974259647699891445, 6609270840178691513, 6044242704609021663, 3036048927757043659, 1914760582025540598, 1444739433899307085, 8427890967304797352],[6713782466054767145, 1364258960575755731, 3276550023639821976, 786918027330178215, 2651825073424592478, 6908700146303417027, 4084441744592289932, 3936493956652363596, 221792309285805831],[6065902299680815932, 5225061380123709285, 5692056025084408708, 3489340330025961283, 2028421577035397232, 1654396505772765590, 9204888038416701074, 5696013949113218713, 6576513497979223981],[5530628143595423066, 7874079346942867045, 1093235575420130603, 3956839044568141342, 6128792767364642160, 943237141714309810, 3028425440612521830, 9171454040286878673, 7158604807208584172],[7689698990977203022, 7174551643193176503, 1028997246630694035, 7371768112295014564, 5718614303054870839, 4764751688687392738, 4864975276569093974, 8138265004629520503, 8206540990858273020],[2805902827309582402, 2085865265383622477, 2817313914607804897, 8823532908613908207, 224933044659639463, 3775939832696597909, 1261940660683785705, 5235238541395143992, 1532006317378189216],[7978184715916254993, 7210227129142689256, 6116691468418354560, 3052291019518929163, 544691333748850747, 3021588132131631779, 301970473164599370, 7211788846665562317, 3640994401622657193],[5855448240946663428, 4566505752761628815, 3208041036506284639, 6658115368910573086, 1471702654956493942, 2681976850292084745, 4274236770363114441, 4823760017673418001, 645020182470424078],[2362149781975646826, 5541957493766310093, 709238442459714190, 3901473712578171110, 2183817912573993424, 5080246931534456189, 8815335388200600131, 4998863128976890801, 7027496322679080798]]","[[4699751170469084311, 450859995067878890, 3669556291405572826, 392161703375730709, 1549611456489968766, 330853499211969505, 7363531803882640804, 8543121089013529706, 7386550545048290767],[262667338355995260, 6490695052475652061, 2637779464623879013, 6524773503145800885, 9127363903044872308, 6493783371533787054, 3632877590263213887, 7833960946659052796, 186439677197060249],[614325485950500537, 4672802522200363528, 8865508987442148273, 8899128432851627467, 3722361871569684378, 7019971970523354408, 4515354954623277919, 2734695033415565738, 6806714180744326914],[7252053534414208748, 5572721171431218278, 8505577558991973201, 7421234577352915718, 3200049255786184484, 6400841155662221312, 2622248960490336680, 1643296570663002719, 7687712246695916336],[6739561880825678911, 5227538838583382160, 6182003326245912082, 3531399240078501463, 3274020838855725711, 1264307616543179991, 4917041877426589641, 188678165141297882, 6551964931409507441],[1038769131769165361, 2294773001665274286, 1097550844279733782, 4753815837254444796, 1268104413258856014, 2732049974798959585, 8894993687880490881, 4208509673606298014, 2520928322279873537],[977616856313960272, 5195599851725665767, 8282786037834858839, 954081600905904893, 3284122467112307730, 1233734398312751090, 3280411663502614462, 8594050104928998786, 4231986846536428838],[3572708386875274483, 2705350151994021320, 6583097968984707543, 3464863444250100076, 5199939923811163194, 8775919443700682944, 4873256491175241742, 6021198035126485318, 1239217147180604085],[7722762895490192587, 4354445609157623540, 3778607315932113486, 2604650530386686144, 1419893510314719520, 333313798831301090, 3946404726822781614, 5922591250674013603, 6322812837102758972]]"
values_18,6,"{1209343711698604352, 2791367864751954487, 2571132375526150394, 4331415013336080500, 6914734627677056981, 3117340709993784470","[[8678174475655510135, 6191042566010214728, 7865229652806850023, 7170670666440574683, 8022891544672972002, 2292318311257481609],[1208276831939568908, 7523037752453690183, 3454840584929008098, 8537594740704065098, 1089027060465929507, 4713245440870237145],[800635687450479113, 3110843972890211034, 1882478719641874423, 5386755532034788729, 853472030621621480, 1362225339479784478],[7438811978771219763, 8591371109036932572, 2537944356665798791, 3873466691624685953, 1553187167235177893, 6588964275319044649],[198356269813646671, 9104393515425154598, 5241986727400324947, 2316573342153221645, 7812623793142529448, 6768077183034705371],[1711671703019251038, 3108289087206738841, 4967601894683802028, 8597427119792821925, 3897041197782334219, 7073131412388843418]]","[[535510426636979863, 1536655855450721361, 8080061048549113367, 350858037689033014, 1476561020185953126, 5186224390438644437],[4492438761351864850, 3705093414190550254, 3039663802401346739, 868691559005537744, 6218513987737867807, 2185760126946202486],[5069392162570572625, 6347007532751768268, 1419438172164256510, 1118157322989668732, 7351468496563801713, 1079541611277850890],[2593363624488093033, 4435950736458185645, 2060422523913458123, 3613419038342997746, 5698290601066852382, 2920296128158971166],[6672259916755094349, 1034999514619785205, 4032190013479045652, 113082661706035040, 4086461655801396223, 8596811123686379826],[7710337056962928400, 2479203588208092745, 3089700597850106332, 7065725071045975639, 4339721632645155204, 2981791541177913626]]"
values_52,2,"{938106461291026337, 2559256990911415391","[[6702300618318792033, 3482501760297833461],[2688463854549593376, 910363823481305299]]","[[4925766684809859732, 788036880010738667],[5886758801943437169, 8075754685825847006]]"
values_44,6,"{2187982925157809235, 3544984610564900380, 8766959876657008044, 73486232795038019, 6181982891009552192, 3555898815673865443","[[8774348978609115226, 3123547048627496797, 8644724248208432578, 7211917961112291372, 1443461689320942334, 7850981181843459885],[3903178930162049656, 2171092180499256069, 8377479103398479552, 275497771824820428, 8846414665654613866, 5662327847176913991],[4282553021354536033, 3241031403340227929, 7264950268753025753, 6883807816291692680, 3001798258669584099, 3001703476383562163],[7073893036425853361, 7343199663161570041, 3832213099832105176, 154831401275883236, 7836739299801458739, 8713677773097265066],[3169763375125471594, 1327815347414360157, 1028820200604207106, 3103603062698988094, 4213567788929599753, 7558593374373557882],[8567310342231434354, 4309639539312744432, 11458323947087962, 140973812714575543, 669291000858189322, 425367389404987512]]","[[8352834239189005446, 6952348121069578078, 5255545412060273501, 7789905663155003095, 2765854076000484231, 762405549090548076],[780165710702097722, 2405372643392088078, 5777017539118568803, 284018314337112380, 7801260072956136766, 3908697164110264040],[6171821878372890088, 1103918208398188855, 2819027518453669826, 3439837330060952839, 999267307922888331, 3762731632527723408],[1173844138289078243, 5493956697585198129, 3595426065317062239, 3425045285851975393, 6315925119481744740, 9177035806227306345],[1470774273961407941, 2050877101254504367, 5010552335493461863, 5558616044163086089, 5248146086692755143, 5274834884422864221],[3047437473451081232, 7628418711897741251, 8565950654599011119, 7948204331645655968, 6216920779665912405, 7800109011060404333]]"
values_17,4,"{1574143935765639128, 5383812182126068798, 125160472465312476, 1060392246173632895","[[8631952976457794926, 4565941686074477225, 5906455981967451120, 221717324895658077],[2883912064201373896, 7174509992073876635, 2754234533080814068, 7351936927043395296],[7739661954440775114, 2834909833899055354, 6449332842823343995, 6181806131820065335],[932997861654366635, 3946207260110834657, 6751816321998716943, 2942369906816252797]]","[[679593266312157657, 1858502277991877929, 1086085939967332489, 9040793034389626329],[4911273920001198214, 3497560648636861722, 3535359301688107114, 5471265148323915098],[5324287221022933397, 1260052756471568185, 8845063620339392009, 1658869941294031745],[2067675821432978321, 3020880504042812050, 593652342494035500, 7475066334869445804]]"
values_36,2,"{5397572033410502243, 9197519417491948565","[[320263027916016371, 3604681328751838867],[7287931351822384042, 5009097549395456003]]","[[1779414946883561114, 1800576554213944288],[8961738599954600545, 8358914360919414178]]"
values_49,8,"{3897572182241823647, 1644892099915418744, 1845676821493520694, 2910345646673751020, 5624009588702546419, 9009761076378174629, 7367266645960830113, 2486764500350304195","[[4275677275927848527, 2942676658465578284, 3306539265128544419, 3268674716470140546, 5013405754620448599, 8767383652294085540, 3032431454416896914, 1310706468111013061],[6452649717332684049, 7573634208038302386, 5886295232862318376, 6007689051899881766, 4399662507760472562, 8975276958760631265, 4640605819803024065, 4473482560060740212],[8284032673197593775, 3084587616549187787, 5910551222625286288, 3826262840131861008, 5615401196247912690, 4209111829055349432, 9020283789127634081, 9144709637266638580],[3444412706530072619, 2107584894359946075, 1054537396299706097, 5730941301209681353, 3725256913626119242, 2937470437494986839, 7177401812419568636, 5272262057268566178],[4948936011034196606, 8916606269170137457, 3000849458995681995, 3701860148281540066, 5746267712729490741, 8624250333017596201, 6427950796193290565, 6114523840629394590],[1517483438542717528, 6449752230017856917, 3534421901898259306, 3367899281837053454, 347163857293981008, 3940895215311431643, 9040376202426989459, 4450246865444863899],[1506149414312535298, 8985868304770099308, 1739458221276323766, 3615978296332937144, 7322194440025260522, 1841474525841826224, 8717387350528621898, 4826484302815820513],[7421807475424707035, 3237774803700492638, 6700544791280176242, 4187538587941211314, 3303036001730011474, 8989330645063018439, 2314749176742462160, 4628699961995327366]]","[[3652294922993666055, 7618486594236060205, 8952747094186109671, 2697585613843725855, 5905379186571129415, 7368638048851270232, 378503118323341503, 6002153918083024175],[4353995314882054653, 4185836040543281436, 7132684736674325917, 8734056700478300717, 5242610420757360187, 3901910945797917870, 8478229354978633571, 7752621698682342727],[762728704052722059, 1917384301768836955, 2796754991744932217, 7762538139961207837, 4027413731825228985, 6721476514396209727, 1107994489452660039, 6021046919153039189],[5719766241767957070, 5352435781697210710, 6897534230851497556, 6632213903612667001, 318926935893088240, 5940218473961720428, 899540714926326122, 7141726343670868665],[8384299760032733662, 5062919044643073147, 1557158846844990446, 6389609296029600207, 2387042675291246939, 5749369723676468563, 1109770365914936250, 8714095402401772503],[256262581504722474, 2167414251365244609, 915097827036267917, 144968029703715298, 2829310462224240939, 1208911682623419522, 701157777804249805, 5877197805927041931],[5527722474476694570, 8206874073924293001, 87086078912290303, 8766037917309580839, 9054361375970803381, 4675653277722699934, 3884584758773978990, 299552703198409342],[47301534246467303, 7299246929991432351, 8990148581394764003, 7613990034008082015, 5771383501705436227, 8301898462500011720, 4930560883115849404, 3144366470437620480]]"
values_86,4,"{8549193591568647640, 7457063804891558300, 5217204182749500534, 4106898897372218478","[[5588741391494376076, 996444427735459760, 1298337230777341025, 816753034703287939],[3889273398163283911, 7479756715779554554, 7957492959137261130, 1994545210543017233],[3210306325081609624, 4096050843129225483, 458617997814596109, 3596874007295181698],[2132752594483507565, 3207821213049463900, 1474064457813804417, 4051659923713256309]]","[[9125160732166815878, 8479580550927443061, 6009720664200891039, 4576960425696598410],[4954405115844804735, 2325573390378860662, 8888631867232231424, 2487947695777897310],[3450358496891124494, 1179326459275635149, 388995248044836900, 2819779109631329050],[2341110634867388423, 326933770103027353, 9173332464792981947, 4659490462191150160]]"
values_37,4,"{7303680878799473667, 393278892019105219, 5191235217618882039, 5921952936693596768","[[6846512283531958201, 6948483226795699697, 6097884018551539793, 6662312774229588367],[7384893891823322515, 8830744192281296420, 728344837309823077, 2784920174930785958],[6702406911940653371, 7409358168739548047, 9205781335846267783, 7479646910610208382],[802853784646969884, 5485069117969621559, 3342993845291540210, 6514741469824552420]]","[[5573068903986641108, 7340403501443517853, 6141420831395182932, 8855390163212306095],[841205440607440588, 1739879000428143867, 520251145479613925, 7922934314252112494],[185685099885857666, 4857612851235764553, 3262417935061614051, 5243196014043930870],[8565390788323333851, 7729705459621471342, 8909828292752374419, 1506871176913563271]]"
values_56,7,"{3209612271865704401, 6611315176604421060, 2570835790640592950, 603497984410343464, 5872618132795112435, 2768332752397877932, 4548669307134802641","[[4178639176527332457, 532789670210151547, 7706014380564022449, 6587729783628841986, 5577765660445328040, 1678479500381310345, 1047035697292783025],[2984118774317600531, 409353634833303566, 7532429390012780809, 3104443682974962716, 9172810324695193750, 6680194629730039391, 3900118345173008533],[7695331455868481202, 6552492039385798730, 1151640033588172506, 8152819014953199663, 3363316338807032820, 778605086904503669, 1012823025008709443],[7711245916989963261, 1008255102211874778, 1297239710476180403, 50439178839194349, 8607522150691020994, 7063108827546407634, 5282032574046424711],[4673378767198221233, 854182372723702566, 3266293455959119258, 1009212832087520064, 5812573315126508915, 8733554696298228864, 8528797060950089845],[4926252570088744143, 4245948580836942632, 753493218761449688, 6555158759817737380, 1373689955700117823, 6081498996700874217, 1386185345974645284],[6538248247048734898, 7758894159447604370, 1497978059758514691, 2720867202288062147, 7406172548960926888, 7624910498644740199, 6187332036976032245]]","[[5407949769421500407, 8682155714306118963, 4839424323500423684, 1137451736208096327, 8664831746717731289, 3583609299077810363, 5775109910868259961],[8048463921201966480, 2735477210460172198, 5134939673936408089, 8816689245397561186, 3499427895326540832, 6432796524181241315, 3667347786261780662],[8495631809749915024, 4561789564020708731, 795662890618704420, 763576298054093710, 65201585530553873, 3522722320827726543, 7909212933441915073],[3887170658656039510, 2781104241807129595, 4769982582944965859, 5826485903844462635, 2311066478133837887, 8939506686590966486, 7540287350260476694],[4488223124042978610, 3338077876759994419, 8230812832884616681, 4530162154972390558, 6138558654515230751, 1846181907709544455, 4611697751854962119],[2997416671129626598, 5332820214570406409, 425143071084408185, 8667215488479503353, 1530960662932648389, 470967777190451475, 8330432428053134202],[1505613194586990423, 866291260922768496, 9184812323643518295, 1345775841708427121, 5965597541293860850, 5828948858676753113, 801000901432999116]]"
values_63,6,"{1503599502633823662, 4893954722407695543, 2467684182302560446, 7887887999195275168, 1342147672513229462, 8616347222494181252","[[5672028448784770273, 1144932268230198757, 5856889092049995930, 38322251635219697, 1106089028237931872, 4688710398234971909],[6853361543197425365, 1967248300761993802, 3022901269957290585, 6175661615091729453, 4817435883013202442, 7923199732084697658],[7802264620496790520, 1409401008196284107, 9018334341774439894, 6011504553570634702, 2479886400582663712, 6495081597398303849],[2388179478075542353, 3411013587902977686, 1456492437911375483, 7704613874432572139, 2200746794087769282, 714676622024135357],[5552410763367702113, 7375910035752760882, 5192578505383196482, 3143460043991685104, 3740153922277991666, 6548968525826992288],[2986538132541757987, 7522010896650693022, 4683396692936062616, 9113672610511305381, 7187776726375803197, 3279408531023718279]]","[[1945154466640608806, 4756155905907579051, 416603278715966991, 629322918144719326, 8966809514610748336, 3073410353155123309],[3752689849487582522, 5817217788716845164, 6374427707787309673, 4212575231426378961, 3544920022048253241, 4590138773312124908],[3458191183642509161, 7025753907077772512, 6320609456860651697, 8822051854035447537, 6137282046682000835, 6735403152319142282],[7561578607926652429, 4735695978978924935, 2397219668384751103, 4896509022657216278, 2435259433108196907, 6013443962761802679],[3192286612695097511, 4518133735482904720, 7531549614566234444, 5925702407460340294, 5911027502493407503, 6457482332886236129],[6381282302462336131, 3455618921635044594, 7715257041972487597, 2927458825445659496, 855164101359665446, 1392642419817869823]]"
values_35,6,"{1446414178147238717, 8225311627449319410, 2822359776432216754, 8645242456068476243, 557486592281725346, 9217719153921575025","[[2784675607584287124, 4860306161843962117, 1554284180369996537, 7046515668487173016, 7189829137591488421, 7009893859773026954],[8745660022796249112, 4784737184605513905, 8642731018124044135, 7093779875108844119, 2604091824944908941, 4554892211959760711],[4171691400105573784, 2958642323682311247, 6141822218910772855, 2156178242958743323, 3718568474949081940, 3207744593288126457],[5481759624432784011, 1001932725925274600, 7129313107100592692, 9097577672891384189, 3380684986190566679, 5681042056836212076],[7490503667899302568, 8097967184840413652, 6542357713795587558, 2069592885405788476, 6691804727940288554, 2927816515788598299],[2838078556511682310, 3940576586636913532, 2572273541435853711, 8942730484168660184, 1008781371625728535, 4606334870927575276]]","[[3509666105968400860, 5603052581036074252, 2945617270484620115, 5703785104242802212, 8971308984424818000, 6057116077042579945],[3010490715364933668, 8653726978110406864, 8967161855063519634, 4642940601440211267, 2212666119760359054, 7163524075312490145],[4672476062479741193, 6333809204587358544, 1511141294239670721, 7401765728434736801, 485822521792019388, 8061601511665109140],[7532453492724252629, 5550787262512259287, 5148514787578514744, 3405331956254865677, 7668508563020014975, 1870857827190571232],[1887063964542336865, 3444571803689095918, 6542764094699955584, 8730283161017524538, 6000512638373846246, 515199745726220325],[4138294123990473491, 7866835538857567472, 3432926467700153260, 5107528826459800478, 7504599602204805595, 4120412539404016796]]"
values_97,4,"{2559461216404718754, 2216198902523075898, 9096331856761701112, 7293303189553488582","[[1904363073178731085, 3253319709822189053, 7436022240314972546, 1262342708681979738],[1567444801682580343, 2572018016762839467, 8683929357138027073, 3406678758964557165],[552997588174264252, 8754540378723480306, 6749989448490899530, 3006380394175928425],[3553675090779517848, 3719635642987844134, 6541010139071989339, 4944462447860377850]]","[[59515059405563465, 2319008785089553392, 897085748314356594, 4770616571681178189],[6301245625960065927, 3935061299375648468, 1939746154670067907, 356670020479230703],[2500798902326385577, 693298100715313348, 3003487014038293138, 269393250484415807],[3036098206604260276, 188613645804701292, 542424477551865703, 8612421718981927756]]"
values_75,2,"{6554095910639889159, 914952747120272689","[[5018463498950879077, 8075235792305423541],[5673815464655555051, 8783472722595382566]]","[[721330243202844593, 6721200694030742110],[7505580820269917090, 553757813552010096]]"
values_57,4,"{3155726648143981290, 5541437477407188760, 6382723832743582892, 7621912459041885995","[[3090065020361486627, 3131113744625404676, 8786453792491083493, 5112150030509178971],[4035595383201599563, 5053841072006576665, 3175232179785193946, 228777376562329896],[5894565489626221767, 6207886433753974075, 8109866480071462564, 1583072248061295777],[1997890102551682023, 8298234322048796850, 1807941714531293558, 7728176313342962409]]","[[5910711961755919836, 3621476420900150221, 4160609765588764981, 8330621487251989444],[1646242570160003570, 1767266554688263626, 9172030533797492692, 4363534748209137226],[9084285889013598345, 7127933772659132946, 7906207350326599344, 3046616710895952505],[4285670198922382571, 7305749611293034565, 4073258117025902133, 5726551080203716220]]"
values_88,8,"{2289229877998119714, 4086457113573514578, 2459202889908386587, 5400536027671132495, 2136134404058116721, 3111153074918274721, 1764767779904280554, 8672612139123942088","[[9006489696949386697, 4085950790548679287, 8404368743956823891, 121619791390774376, 8622046759762626235, 4850021519970921947, 3973861756354826107, 8680410897614815355],[7405283253700687101, 4221220791601942566, 4968364070929449785, 8471246962748152466, 7466709215789809180, 1636407313964635791, 6735506383930060357, 8871432586002570100],[4400228434554633247, 6964669490247024811, 2168596582661597137, 2888655551326681217, 367877167038085499, 3671564738773663260, 3297374518755716687, 6450261238304572309],[8097736452816568070, 430320075408703789, 7021987604168758222, 7894837490442963972, 1527987560631631671, 8334312527057184820, 7143038703109097820, 8119706380084240365],[1376430729394693685, 5453225108248074487, 905304823407824617, 7932342529480064627, 6977974859290637956, 3485053316697447548, 3560112409574217202, 1508772129544459303],[8476958285025234029, 8988466770669539964, 6380656934044874331, 2965612432092828349, 6734986784314781380, 8727534087440083311, 8827877404242607692, 6604401743478083983],[4083888347916021487, 3047176387923218270, 4644806048237508089, 9017847628776494384, 3459252830687544840, 2512588360556350471, 3583976177682239066, 41699527467425254],[586582413990721945, 1216179505622848293, 7060300867836553042, 1208785747229624980, 6632201397548436562, 4474500366427430295, 2453921872282785605, 1259306017161271886]]","[[5651417664263736088, 4790973204651721547, 6667886556383078267, 7165987478796072640, 6555599046660408092, 1554098979689231140, 633056750526546072, 6813345084098195406],[8439556009430352356, 3532348425234059930, 4451622074715903784, 5405961350986969828, 4035317666331511217, 1806350994724579618, 5554078193626755453, 2447911029472170418],[3499288004619059114, 8305925550875264143, 8448905089888641499, 866272096294806473, 3826500215419187581, 5419155304511729964, 5052062236925356923, 5716865376044214312],[1570617149061908842, 5643918806379806709, 6118587083081161399, 1072519342197072614, 6947922261977024440, 7666521107646051234, 1135570825612119081, 2114247980003913414],[7973178577948059859, 5602964876224627902, 1687630039615764919, 7859942734967737815, 3401932699294802648, 5462339437176686430, 4845202788303280074, 6611609671318273764],[4937345711143383896, 5311441857400497436, 6911992830779222678, 9185157226671948157, 621313832831777889, 9130781196071907318, 3069265198430381195, 578006575921554104],[8909062971799562214, 340909979169546375, 3685275700807423408, 5667575822277798210, 3555975266308744800, 7915574388964522752, 3703606859141061800, 294776565030400959],[7062734831294319739, 1629891458018217058, 2554645957996476474, 2571331485582795783, 7276556198774134960, 2251708604610201228, 2857597057859440532, 4385979178493478701]]"
values_10,9,"{5486502558989358173, 4162605992142813643, 6062473450762939505, 2905145738302916134, 5424266773763374638, 3183877917876062520, 6634851049475431900, 1783287340326399044, 5710082873614278625","[[7030498002486851692, 8831822217435738676, 293608901339261427, 8927565763949472229, 9134211334947076268, 7675483037852988984, 927978330501851515, 2501349353105362261, 2159968294620341590],[4777107282119659181, 422749014648340160, 1914388520019171128, 7521689808022994661, 4806896004150196279, 8518045060081261416, 808662640909319495, 483917829155420820, 3925954150133635705],[4292652446911960975, 6717147354250294838, 42003200486694301, 3124998880121600520, 735055969286332824, 6192093022515698060, 547262040158581149, 6759386082600089668, 8359979036957361874],[2145148422563438731, 3694415371048112877, 6165318639218494552, 1732045859173591638, 2008387552588689095, 4107514568038451974, 5887279663104764603, 7962137158467702401, 4603631019351716094],[3387309122052126313, 4270357625258141163, 2041594216038156893, 2706768922355586770, 121128053291935377, 8452894430007530322, 2568381561231768378, 2444731374768341117, 4209832019241683130],[1212561633796935612, 1267189171946655648, 2217468304726752946, 7698486036282537734, 7421555900894086337, 3557096996167808396, 1843451038244625600, 3482557763241371706, 269117923934383368],[5256920462761398720, 4943411111995938175, 4566782072168293104, 5099631279406622965, 3882991040853125048, 1741258451322282720, 6865525012862447938, 142730043513296895, 1062428363660809541],[749987495689756053, 3573503639602671863, 7169441073986273001, 5798140950376497518, 1680069669468897142, 6167349954943192452, 4100173542624475711, 8036386757064286265, 4622845916189126849],[8577792332502618372, 6952426634838566438, 9052983822630125953, 8743611481498253915, 1145619187109246701, 4207700867409267456, 4733673242841469358, 8405096697319627484, 7557736020705201335]]","[[8402303135484235889, 1025885726609649208, 9119318977048981558, 9067475488364020902, 3781010884936921213, 1319186972588063993, 5833345334977344301, 8074941068637960341, 6481926185324649715],[8511770062463485191, 2572093448977635694, 7845290220312569011, 3572647590356831582, 5382376603753661677, 6741875735412878402, 7964700498258137893, 1742980041835367451, 8984613022932401233],[4953701842509402942, 2519803361959015794, 4103413296213523956, 4995878254508834470, 2043506976448297565, 1519978755163793836, 5315075292522836097, 7726375857100491116, 489990306420690312],[1226653613776156258, 6572545715381260306, 4635992184476990756, 3251472920952903612, 3219631332066453253, 4249025045326519638, 1011811917127291728, 5428810527226382165, 8708189760842653087],[6647837865131383716, 882003023528601237, 6133693254626238498, 3515596112207300291, 504074897076264474, 6588904741159350803, 8980220506632942422, 3674299977059832762, 1338733395499757134],[5505613310755620356, 6009884627469863622, 692392153770092587, 2784792607769647437, 4204600301829699237, 1597972153965004539, 6256603229854757253, 5912207514919530682, 7476141852139067042],[7754117426933827451, 7758361938883663015, 2086218893258053412, 5559060305985634416, 2205526226800283292, 1456789255555166060, 6354028261029493531, 2829508769276340096, 3588611002064766911],[149532415115024030, 1537671531857910839, 4298819198955487970, 1126449037202511801, 1877465065418101646, 5278182752210631250, 7692262786494576525, 280487424823864309, 2195162655631068250],[7604956135016022101, 3036428450589360298, 3656841788209625829, 2008872098087102383, 2456195321473956132, 2536823996921200473, 465365886418615681, 8852026675790859666, 7496730697340673091]]"
values_53,4,"{8513805858068387693, 1347580089884369010, 1529315443228564688, 3081365825069041309","[[3789882768373259486, 215663698999724194, 712185786266002564, 2634771840743294730],[1214028069588460250, 6418116772843887457, 7593553753048763508, 1491628241649150309],[4285768252018849258, 6618823833162596667, 7191238024061841313, 6716841907069341172],[353993816802493298, 7902837249756561808, 6390876453830770342, 8464133248473695721]]","[[7877740540226502410, 8916785106037123514, 219223524632570361, 98330846735895820],[524951561261757734, 5085982849859064415, 6669613900380929735, 3758094542708128527],[3375262304719107223, 7284808499180545926, 2534109926854037149, 1874002243014045591],[2285106884392950827, 4503153280418513144, 6114384483852785845, 3235019059375833166]]"
values_8,4,"{3575410452319413227, 4212039028989698892, 9155183726117099495, 4170108140695677345","[[7578810136341906414, 3152043877219186026, 548809165548021506, 3284352796863063695],[2452907916858381605, 5365595626660934418, 8777798952256973911, 7535986716432639038],[8405767981756750999, 6535747288460320537, 6541202008525436465, 5972611205380422541],[2622549949136481350, 4488088831326772881, 7157913865579312501, 3918929085836568125]]","[[2918202718044444473, 4425643387951472085, 3469578005029089309, 1635084290651474520],[1028919190442677580, 4053461499335467777, 39891870400607342, 6760317260851472153],[8093323022373144833, 1895912102378612434, 9205892168880445495, 6191733059295134537],[2036156290503815465, 31615205401530027, 7132714780413906197, 1860444301411121970]]"
values_39,2,"{6599722470561510875, 6523997937601729313","[[6500089922815845218, 9071369065873809992],[1126519463159352923, 8100819856428772279]]","[[3759423794546292129, 1799041693536388243],[2956917936359294879, 7407804391991755214]]"
values_47,5,"{5304752567836291696, 6917111132388001442, 7749952666464278814, 4993051737734562657, 7206619180652252062","[[2085802875097320526, 839063517368055945, 8197228212773763610, 3808279445966714078, 161747989622361013],[2298820567692811890, 2029585444736775081, 3038333876475884214, 2437687995603803671, 4217929986294398656],[2597685667489698420, 8418841714034320640, 3857858664020835804, 9200219535827533629, 1591389743270381853],[5546892146718855721, 7254200561287150414, 6475953927676445902, 8360147453678447915, 8895536809442786254],[3563363124115237095, 6325914906792601354, 8581463496145532632, 2575655026118474087, 2309878722276308135]]","[[4702503095234725200, 3768473256577046796, 4148028254923658210, 6616680943600996345, 637207156078545593],[6428921381057503982, 1227330788277766575, 8396575285619336537, 4742382377074388704, 1902610237964011829],[2861399205097314817, 4190146921705584433, 6681183971155894397, 1626378925046812943, 3624028901723158511],[2887328775943688004, 8061032450698365215, 3662009189539609367, 4955658815451493496, 2018428238787104622],[1208823648165776777, 4860872754785870887, 7643474789859425974, 8929590407332750891, 7532619926692626169]]"
values_60,6,"{8911790073108313810, 7074463237648921796, 5442129864267259735, 8723567702859149194, 4278253850066589154, 7840498223274843225","[[1222403447183085624, 2392796639640554160, 5074213561369962949, 6180799204211479390, 572849992025556823, 3361925214236440599],[6699784862485322066, 3252471330003430740, 2637288090328610939, 8917473305812559493, 3992956001459318781, 5571600041094548064],[8110864709076623263, 475231127752380267, 3449140978477686957, 7905148917754848028, 3504202615048548522, 8663896932728426864],[3946876393447456817, 3955436221890627266, 1484295156014146553, 570073033616812192, 6437205246334318842, 3290007158351901496],[3719498182739357239, 287471108576873753, 8682113785446122964, 2349351252276510744, 2474094023354323392, 6447486869450295057],[682510871897912021, 6112392751114239918, 7430100280169292970, 1168912328578148630, 5697259213805050812, 8718470860249534034]]","[[7199415007664458195, 6824062088962692667, 1217897347139137534, 8831677975667056879, 5599428578958496222, 4559763960834426807],[3516496507589324709, 4997223003322432725, 856393464768404142, 6615523636827595466, 4450305985877596536, 4587856254647945071],[7227328973146124981, 2379555191964918233, 3445503219759807808, 9152005558681108238, 356847641737317754, 3443749247198105207],[5387258251791728566, 5984793728690679942, 6050570575220886969, 1817954749598894623, 2484272080481268857, 2793906172308527647],[5356317268115376471, 8598763928423030260, 4075249481486193513, 6330690264490597820, 5981799799749752713, 8229202477768902099],[627690818470038134, 588421397293840293, 835087684994728368, 3101540917082181235, 3656467535497738973, 3215969628569475296]]"
values_89,6,"{5723346114064422203, 3113984520930483358, 5301559351545904884, 4973086915956859363, 6315385158200781035, 7738496125286152857","[[4614827485144001436, 8175638721900603469, 4758914981966017088, 7323529532902612886, 1959599972623491840, 2561839021779244028],[4525711012579874230, 1062231713182930702, 6505593393640945761, 7760959409789182962, 1204535855637248136, 5602198952379442951],[519274116945216957, 5347873572172773297, 8159426091189469448, 3293487144064442691, 7851106827500586174, 3091835412150679816],[4923443918717715119, 6199581016358040651, 284445470464929842, 1135989698845383186, 8622139842115858904, 5602202392981260305],[1600326828986551507, 8945440437249147624, 7961080211519121074, 2917382702037523720, 1722017499059001244, 5439281943106529557],[1495956241440981639, 3197254889792238556, 1898860315132919829, 2647710583596547453, 5486171180807820752, 2911430991885918023]]","[[6734641740000602480, 8327796368508160249, 372200900097355629, 5962701809346595994, 2962256710821806296, 5070096837299155827],[9161083479123476649, 5971524346883559835, 3874366897239116110, 941078107849461724, 7981990934735133112, 8322770860103986368],[6318272574883317900, 3761335559600224382, 8137527794382499087, 5161374094693364217, 7874986568323931678, 7066854801439314303],[462695269973493113, 7447566524076724944, 7706278950656462485, 7747179354669134344, 2114255821733421463, 8160244430191751658],[2216280699820839038, 1377688373018128562, 4730626050938866524, 8941842132227258189, 1944546524579602998, 1795973877395788386],[3812677695920722745, 4899471747871772059, 7149310828182687213, 4879667411410492472, 7531989058989094609, 7158430164168879326]]"
