inputName,size,available[size],allocated[size][size],max[size][size]
values_79,11,"{1747493435, 1212961931, 1720842473, 1792358457, 1951964766, 728268027, 535271304, 1200080310, 126364639, 694360968, 808879326","[[225128836, 529378630, 400841557, 446961503, 1802656331, 1889404539, 570151681, 1634354518, 1737359412, 933988751, 1547226943],[1897075184, 1278726394, 779982231, 873889398, 1364304143, 584868664, 471252873, 1472123398, 2035872051, 205012022, 369335596],[1638113309, 292164455, 1178064553, 714098482, 1832100498, 152387133, 436930233, 1401335499, 1375603727, 609034440, 1828748147],[623362019, 154599533, 296744054, 1160860920, 1815050322, 681985845, 1287340046, 434607072, 960213206, 154955352, 1406619175],[413540821, 2132686892, 1472912469, 1544832588, 1558364791, 2124979723, 1763795760, 1710071990, 2100839372, 297902423, 134504006],[1689332458, 994626331, 188935029, 2082484151, 1435002291, 1365052579, 1464195894, 781833673, 1344114808, 502020158, 1182116774],[1703042138, 1449241588, 863958309, 1272135100, 570889327, 850372759, 1394956575, 2294262, 1139956173, 1682803327, 1485096288],[1643924516, 1200642418, 811019854, 2061752704, 1089874995, 1859198461, 605193855, 1898551478, 774374686, 903644349, 1189224768],[2094368829, 329038302, 1200387058, 424273787, 899557296, 1967524994, 1564980249, 988081573, 1193593163, 1889158753, 24826659],[842308074, 802635739, 52787556, 789479974, 1935303079, 539962626, 1012647256, 1259657766, 715288952, 784266443, 180794813],[1204485232, 1646668274, 1505897686, 1153139793, 1137332676, 164569595, 792665483, 532050003, 2123952790, 1842319975, 1767039926]]","[[2099744816, 1916238972, 1500664545, 1329852834, 1935852719, 1494353352, 1147135658, 1840394934, 2093271249, 94158695, 896529971],[1532807100, 231871725, 790421844, 2008904866, 934618273, 1844902367, 1303148248, 317326190, 447393783, 1411388940, 1888132406],[1588761607, 404650724, 1820085320, 1396657534, 482661545, 1231392158, 546639349, 1877655321, 1827213515, 733976208, 1317857763],[2015907322, 1633533967, 103173371, 1909475543, 1572985435, 585594267, 97988586, 613833938, 878367369, 811003164, 1290580644],[1705131598, 1853278806, 905969472, 223001670, 489194972, 937791138, 1490375498, 1833577556, 275362553, 373825733, 1521442764],[241040148, 382543314, 1915787053, 939960850, 1972013080, 237613086, 1016110232, 1171882661, 955678931, 875744926, 1014348587],[227899592, 1315370004, 187394561, 1418391989, 1487212942, 2027227382, 1556627996, 1842630628, 182779288, 216225156, 662827740],[34234163, 148009431, 933750392, 726397953, 777310465, 751610920, 244037185, 1956570378, 844943274, 2116478357, 458372421],[1649060045, 918635430, 362873757, 1800712432, 1979833062, 860765742, 593063031, 569348673, 316352944, 1679488925, 898924662],[98770387, 1713316702, 2125309736, 1686261329, 225429275, 257712154, 106402021, 1120117157, 1048777459, 195360869, 1961733511],[407224648, 520682788, 1274157724, 677519355, 35260866, 359724794, 445289009, 372471011, 423676548, 750381403, 957724531]]"
values_78,11,"{241358238, 1916359978, 1835203398, 2120281307, 986868090, 838671087, 1873036576, 1868758703, 1514198300, 998459658, 1575808379","[[1458157050, 1764375587, 1389334985, 1503095073, 1349674245, 45993002, 1591698785, 2081255988, 1031475672, 721433395, 2141813807],[1688049259, 314294760, 1800835417, 1388994909, 389350504, 2051257998, 345829794, 829017892, 1027214427, 1376511621, 838101213],[1073599586, 894885750, 663512162, 944335249, 1776089275, 650677967, 100135293, 2035501338, 1319969109, 1477964811, 1096224870],[238452570, 2075962614, 432135127, 149348207, 802497061, 89764244, 303332127, 186356810, 1358275321, 1129940477, 1810054112],[1331626691, 1511386153, 740502027, 1352730412, 1738067829, 1812894949, 1201791901, 499830955, 437462738, 345153259, 319593526],[1148643501, 899034007, 2043306741, 1047749126, 17807885, 1913017907, 98137302, 1100814858, 1569976244, 111680521, 1106622214],[228714079, 1420614, 1916022982, 1527335339, 1489771640, 339672296, 894386254, 1651046426, 767104593, 1150625293, 1064939886],[1004514423, 172932591, 943532539, 1906060014, 869177496, 1489762932, 1264181349, 1124059049, 131783115, 365026121, 1681566595],[409404699, 1663142941, 135587752, 1386936282, 1424408162, 754773043, 2057461575, 1731349589, 758973558, 689029894, 50231355],[965453528, 450021118, 1577106396, 1799874982, 256648078, 1130144292, 430149275, 1197243147, 1074774469, 1479429278, 476795864],[311021652, 898244748, 1341696773, 1108118021, 939959192, 1400199783, 1785107476, 2073288677, 939225405, 1585541065, 1290486645]]","[[1915580553, 1353793300, 1943703153, 6620499, 951368014, 1403859732, 668250738, 1950768234, 1728270309, 200822696, 782028022],[102689358, 1693434237, 1760806099, 1515304559, 411214666, 1005364314, 1769385449, 128039116, 849700676, 1415867714, 832848940],[1349685606, 437879169, 1732602368, 1780375224, 582576228, 2125721626, 772003912, 1704589533, 1964061509, 240464062, 1619879074],[1168542931, 636111368, 991275693, 993695569, 735991161, 1121063319, 1888543642, 294671946, 1301221389, 278898684, 1444607111],[1612291833, 883641835, 715073716, 1075563445, 62347841, 1185883066, 208142815, 1542236161, 1131905793, 1660509074, 378086427],[468385252, 709339108, 137687371, 1592969212, 1878084160, 2126440576, 109457693, 1673981442, 887139893, 1556148851, 1759274362],[1612967991, 338243626, 179526188, 200665965, 2147437084, 1571085054, 2113041415, 1359593851, 1046042522, 178667451, 82284022],[1045361743, 129168863, 1730023165, 2054267404, 699536154, 857776665, 201646002, 2031782199, 335183814, 271803027, 742780287],[1408207366, 120486739, 1338854119, 1731184180, 1546549259, 228423768, 1262108473, 1366592646, 1047521661, 1654569877, 1829178286],[311016437, 1398607065, 1922884487, 2120934548, 559762186, 1657724027, 631540968, 638932332, 1116223980, 1825533845, 480068616],[2143656104, 1164521458, 567853582, 1680910940, 38500716, 1964149713, 627997844, 519334699, 796528517, 2042125604, 2006183632]]"
values_87,4,"{206150359, 1702601801, 363367588, 244611743","[[2082957929, 736559115, 1170998760, 602134666],[1165319240, 1396458323, 1859929413, 2102648027],[705997821, 247464914, 473817579, 1988712437],[208272674, 833070036, 1062378989, 631445509]]","[[631994614, 1516123941, 716698060, 1876210955],[548285888, 253953787, 1031571752, 1397192594],[1822362548, 2100922004, 1569117971, 322528930],[2028621768, 1939238947, 1697327220, 231753961]]"
values_6,4,"{1976245687, 2091166389, 1466259268, 1330844210","[[1313799837, 845643073, 284303711, 517073928],[903061027, 391232354, 1853189029, 18243620],[477850191, 291051101, 680945881, 210887507],[1201750514, 300384253, 1400716020, 338618165]]","[[675074912, 189856692, 311917889, 1440088989],[1408797794, 899775248, 1936839225, 613381889],[1885105103, 251608207, 1800009813, 153017555],[787854019, 2130260340, 1285155393, 188752833]]"
values_68,8,"{1404986920, 1972553273, 1974994172, 790887078, 202975030, 22871372, 2052066572, 358515444","[[295640563, 2016619296, 1639526535, 970915907, 433641711, 1359032488, 1068139287, 1349619071],[772383400, 1756308160, 471222624, 510770888, 1217227856, 1906799089, 575684486, 2069974676],[1708359275, 296568063, 1903371269, 594509068, 636739184, 756280556, 893378963, 427500295],[1690448678, 318367705, 1517397283, 2015249287, 1169769892, 1544578249, 353821693, 1381636575],[1511252709, 2079900104, 1292862111, 85787703, 658763202, 78683648, 168298111, 373750488],[452320607, 1657661975, 644239902, 1554741879, 996962, 547267586, 117981240, 644060610],[138176793, 429588725, 899540873, 1413561980, 1499566994, 1785428114, 156591503, 1327894451],[1266263821, 1445090682, 889458631, 100242372, 1661987163, 1964105376, 1684313589, 250517866]]","[[1791164264, 804347345, 748514907, 1594710627, 294354638, 1873149968, 1779259024, 63892931],[1970142890, 378290785, 36457716, 1278169596, 1465526484, 584300275, 1778883451, 1748415495],[276281882, 125484058, 1198546600, 1008476964, 1743172384, 460170783, 1883200468, 1171078835],[675294404, 1264084436, 320103747, 270200324, 134028215, 1736041926, 455961219, 1746177176],[1904423076, 1020747320, 798101533, 868545557, 578689464, 1615222301, 1047427422, 726118605],[638630207, 2104495375, 65196024, 1790679135, 2145026018, 735190375, 1290589463, 1780890092],[2103074559, 1773853449, 1816132322, 1864414392, 1178521641, 107735045, 277060884, 604312923],[1060385071, 1191192428, 1942238956, 109480095, 1628775571, 363065195, 2013792564, 1565483500]]"
values_69,12,"{1600054548, 690208003, 729665507, 1961741662, 1778138975, 1599684271, 1885916206, 643922129, 1680162287, 1698472271, 1433370576, 266113277","[[2016228820, 1577240767, 570851925, 1310365887, 1484357799, 1229167301, 548188771, 644143210, 677018651, 2133098010, 456529328, 995320716],[30610877, 574030737, 310377866, 1803006123, 1622484915, 896015301, 1284123557, 892821439, 1298704468, 1178362469, 117154464, 279058799],[47754104, 1830569064, 68236583, 737451947, 1321273617, 940403449, 1640866067, 44335776, 1489989675, 56652716, 149849785, 2071537403],[912801655, 307413892, 1483879625, 1431684144, 1674940596, 475278029, 623986997, 1870192704, 1217638017, 2044297473, 336302635, 542623652],[1579011055, 731716516, 921567917, 483612005, 2012653082, 1066026854, 69396218, 176709690, 1108454806, 383595584, 1147235064, 302683719],[1237772536, 952981273, 1728179075, 1338587658, 1406038797, 2099457945, 1024564613, 1101721977, 601985537, 1076207168, 753916538, 1865440728],[1640787271, 165023618, 1177365375, 1048748135, 1846114914, 1388028226, 597659725, 150168647, 690449210, 801924023, 1879818369, 1513851325],[677988348, 376116227, 1372110278, 1156566533, 1770405516, 1221424852, 84790693, 761019005, 262127664, 1776676210, 397088088, 1662694046],[824527662, 1297140415, 305693699, 2007608928, 700779467, 338456466, 707221711, 1238634676, 1029374160, 25134502, 1872090826, 74005306],[152766602, 1799716899, 1643839381, 1303810628, 331014150, 1185786217, 1369940851, 1035337936, 1882582754, 1304709801, 1918876571, 238030928],[775664323, 398840475, 1193200985, 616848425, 980788189, 1015083267, 239966813, 1363710768, 248176992, 1491154763, 1013921791, 1164011735],[812634433, 2011410181, 1009010510, 1386923524, 232407957, 1491724395, 241323762, 444237914, 745710141, 1696763288, 380269258, 1684438284]]","[[537529920, 1275743216, 1681198178, 627203199, 1144920118, 271234602, 65530915, 641327215, 32652171, 1121425390, 2067215193, 1562122372],[507983747, 1171516123, 1818468985, 2074849742, 1434975101, 1650950248, 2099112265, 77037352, 1549731099, 1611412645, 210797743, 1816518624],[576396673, 2136138237, 532993099, 150006815, 1553631240, 430942818, 274483746, 1860451093, 110680762, 756876845, 747440330, 1248203547],[1671786094, 556827505, 1202608240, 1117855126, 1152618179, 1865027981, 68749414, 554247452, 851449128, 1978809492, 2010607281, 1238140013],[146704544, 1684603647, 1846084328, 441933543, 911541964, 661278972, 367726027, 257505842, 1725641290, 1740386143, 37763176, 288559925],[620666892, 359821243, 231670679, 1344685285, 1578915274, 414262802, 1118511955, 1846374963, 1068058679, 809706132, 1257355886, 59078868],[1462634718, 1803094012, 486224670, 2064644370, 1062917156, 885850779, 1130815255, 491036626, 1672265509, 1575233210, 597939793, 281948328],[1488564801, 123365673, 1995081809, 2086252123, 1101210606, 182746686, 509299324, 1899435849, 2062709188, 69323895, 1014710772, 2118207208],[702420686, 1889230527, 536484288, 1330576515, 1366149407, 783724696, 851456792, 1333794833, 1577403499, 1786008769, 659114756, 30036939],[675474364, 1392977239, 590684494, 431967055, 1379499783, 1710709189, 1755673139, 2006335636, 1831624458, 1088926192, 1089862943, 1093302579],[1994837286, 2046735762, 210358534, 31664869, 657151307, 2113402291, 215326948, 1768139962, 1977455471, 354984532, 795505216, 1673009121],[1008161630, 1301253099, 580906365, 1944418065, 1275271635, 502600659, 146610303, 539838282, 44470096, 1649555975, 678806041, 1986534448]]"
values_1,7,"{1480065946, 189762962, 582251613, 1517804313, 258750399, 752589807, 1308694546","[[379700911, 1651235655, 1266787525, 2127456798, 1848458716, 180352150, 255099579],[6847385, 894881099, 589950239, 861978252, 1738914922, 1854546795, 1103702608],[1576525979, 270986251, 1223733704, 1032482263, 679786212, 638108046, 186344253],[411320750, 905010119, 518335822, 755582056, 462086302, 992746194, 523108723],[1391749170, 1235052706, 1077161842, 174735523, 720514272, 528025361, 2000410659],[2099922532, 1093087003, 1300736721, 1786854724, 171014267, 2122572464, 84733791],[621639168, 2108846726, 1973208258, 2002287829, 58175502, 1661206763, 1537095868]]","[[1045085229, 2132081715, 1125947768, 263294942, 256962509, 1786258557, 1983174822],[147401841, 509855694, 532720743, 1425483073, 844484424, 1451924026, 780847553],[1251585443, 544222885, 239672845, 928001507, 919596065, 1630127360, 1993065825],[1061216262, 1236622306, 1597250567, 42649554, 35752814, 1013050656, 1901369308],[1087754408, 1344403325, 1756361862, 1729350762, 1818142319, 284589993, 12962677],[1038568646, 2113679786, 960060873, 258636226, 1386875257, 1153148308, 1300962932],[1683090810, 2068583357, 1095217969, 1856658329, 1429007729, 1568958342, 1198329342]]"
values_45,5,"{211829395, 1659229144, 484962805, 1614861940, 1699425594","[[87778593, 1519056863, 295149067, 1477408176, 478051948],[587283508, 357131516, 2131719473, 1231705316, 1510439434],[1010843696, 1575558000, 1547461457, 992535876, 463888018],[545160625, 1964939692, 1713701915, 1222764155, 1320051780],[1993476564, 430307968, 1713125561, 509799278, 454913328]]","[[147058664, 823413518, 1238762000, 888388828, 365858677],[1858653376, 915448153, 453000868, 181101480, 1149073922],[1161078905, 1953786062, 1140623821, 1680307343, 2132839972],[2017805202, 1287393499, 789327420, 709009129, 2035330792],[1444615768, 1681637132, 184107189, 2006904767, 1793406537]]"
values_33,3,"{1541914282, 283420360, 1380669105","[[467363403, 2146406792, 198837740],[1586718814, 1892451575, 662338046],[649195991, 2132297503, 1238604240]]","[[238480036, 119491461, 1700257225],[2039268873, 1009214315, 1687582584],[1082349701, 829607609, 1669712569]]"
values_15,5,"{240013068, 1721757702, 1787372747, 1182569287, 118848219","[[1467696024, 1433933107, 1053804518, 614102288, 578195696],[145236289, 676332468, 2082594775, 1328373385, 2053837055],[1656110900, 2052735724, 772476808, 835009296, 1352766722],[1597441027, 2132876240, 1619256877, 1920745960, 298846719],[1905287847, 805973828, 1142469441, 1274065702, 418638238]]","[[1932583321, 25072353, 477254661, 184606532, 1058844840],[533182921, 503223108, 1264765245, 497120219, 2067798900],[1246331776, 713957184, 441717560, 2082487975, 215294904],[1784371170, 796997130, 2117686092, 517460822, 1840518269],[346110823, 918307434, 1318653847, 813759811, 1940416416]]"
values_93,2,"{2100411317, 823152997","[[95234839, 1902014013],[351843900, 2001195241]]","[[121308024, 1492953027],[75794483, 1310133578]]"
values_24,12,"{378447655, 965320562, 467065623, 514811090, 1508499283, 1007516913, 744944610, 1332706475, 1966513548, 1515351488, 1032876594, 208501334","[[657348076, 732511346, 999544324, 941412081, 1965287567, 982940453, 1360541841, 1424925116, 571666460, 2434539, 518942626, 1512645435],[55604446, 1061927028, 625108378, 1932287964, 275023372, 1352970613, 636717952, 96070276, 972892644, 1794321403, 1570703323, 1591412504],[1940275637, 1075636970, 1741485763, 853465051, 875156423, 1458010809, 1596593144, 878520157, 1754830687, 1829187338, 1555625781, 1823672474],[225521295, 930329781, 535799052, 999969682, 1062514901, 1217329409, 1655612881, 884612427, 1930572451, 1742627617, 374441577, 1881054327],[1843338666, 1516788158, 1854382278, 1952278297, 688777024, 1507248132, 1038662554, 1928272313, 1414842104, 998314034, 1473469304, 1059880063],[231763583, 1397412048, 2113915092, 1664206096, 739332619, 1148903612, 767250070, 739947273, 1483277917, 440294004, 1811594141, 1572388440],[766465307, 186003269, 1309500350, 406654363, 418342819, 78919206, 1063009735, 2104178794, 1242869427, 49166198, 1666902223, 401978122],[689139902, 1756815945, 1546005142, 953975868, 708232639, 1494610574, 925477019, 1438758720, 723155711, 431199489, 999197390, 2102024595],[1799462378, 770277073, 1436243831, 1498002258, 527718339, 2005008151, 337474676, 1085048530, 206897548, 1217470091, 11699149, 1440536339],[2019470831, 2141403800, 1373430242, 1635174003, 1765059512, 1480756471, 64740625, 1635099657, 1041028906, 622956932, 223249033, 87379669],[1031336153, 18637359, 588092361, 1711470462, 1680752151, 538155478, 41119949, 854902272, 595334474, 517763437, 928867524, 1650568291],[453493066, 1806402323, 1475686532, 1314859483, 1054475939, 1455178784, 382495297, 1998274354, 688264250, 1262942978, 1490468507, 493960712]]","[[2030118761, 76407153, 909931654, 1484709641, 1287380120, 529892498, 144699234, 1779120326, 1248620211, 1365114488, 1497886363, 1912457919],[1361862484, 1089495301, 1798028147, 1114527788, 784907771, 1983546414, 2090307874, 624478994, 604614119, 1838363614, 606113596, 1169381227],[990369415, 1420039458, 482513245, 1124140629, 2003220861, 1679583179, 571599061, 2058615946, 1019683023, 1859414917, 321098014, 456680166],[1468692823, 407777036, 1917056265, 1121276284, 2044531886, 619478971, 942751602, 595243656, 254249094, 1521253406, 1905646429, 412425348],[1387685048, 273458520, 224845262, 47930461, 994990049, 1773445494, 1504313714, 144372418, 1090012918, 876978756, 412916139, 2145509035],[931514756, 778994014, 1631718670, 1993824184, 924478553, 130135975, 1853649180, 107169447, 715533773, 1914529550, 397969835, 1835062723],[565644339, 1912138258, 240764429, 963292123, 1089161557, 901695080, 1082792372, 1166103373, 836222177, 1741145097, 1224329371, 1256025606],[1483038979, 1373053516, 1353097717, 864823599, 2038635821, 455906414, 1483174306, 823447991, 1558542003, 1161593745, 322273925, 1707580084],[853066289, 209872839, 1252188946, 1389698737, 2134507938, 1692080669, 1121643156, 361348396, 1912857485, 2123949195, 889543090, 1483701557],[1663503776, 554043962, 1520827665, 2106435729, 847460044, 1609409559, 1393612870, 1023963609, 1690017465, 1295358626, 1937055650, 550376474],[1671259340, 1306663999, 1007064280, 1588904916, 964489604, 2124714731, 2095813615, 200088440, 1181411669, 1774597312, 583202691, 1053408354],[1887207337, 1050378993, 440908344, 1537714834, 1894525674, 1425794512, 1687997782, 778524655, 161002120, 1078857671, 2097569576, 2112160768]]"
values_25,10,"{1589922707, 1371440128, 427294818, 866245323, 870497519, 1038042083, 1310254566, 216833981, 732609771, 125841854","[[15242573, 152070833, 1183478755, 837845017, 679589816, 1820734704, 1298949637, 1044781776, 1487294035, 1053344207],[81542194, 1379719597, 1179451924, 1853893331, 68624752, 1142755562, 1086538576, 559957751, 988826314, 29886535],[2063825703, 967196011, 699274506, 916753399, 643498797, 1152134235, 2069941781, 1564227222, 77947819, 2030635982],[1909569556, 1471482614, 184803442, 1422430820, 2138125370, 66841938, 818206640, 504088908, 1164810005, 1593696792],[1912050024, 210133952, 832251922, 576345928, 1907266624, 658783547, 903163143, 327701723, 758963878, 1025683629],[1601173958, 47582521, 2055820287, 258972686, 1675279907, 1713135482, 328327731, 476386637, 651685715, 2102970732],[2002415017, 789349690, 676401284, 1442270617, 980200738, 280076300, 1174757902, 1666650847, 1030453675, 478918109],[435133935, 2016721198, 1754539653, 2094731935, 520648514, 1830830096, 814877131, 1115565103, 1209214168, 1627578079],[73942756, 1812162693, 1182783666, 1686995256, 1624739258, 1422266285, 1982321523, 1603505966, 1023128453, 1061981192],[1258757490, 1862064588, 844244039, 549449654, 629317805, 666938859, 91602952, 2040527938, 806163325, 1664141522]]","[[330155186, 77003968, 734589799, 1088158964, 519150309, 1323769469, 105535267, 1200067387, 733221565, 868927779],[1238613818, 1238634423, 463466089, 846763471, 487547740, 713513310, 64530558, 1762503780, 282487476, 721437370],[1472587854, 95171073, 1786123480, 1038926883, 1390470805, 487399955, 1662012434, 351501026, 832460120, 1589949985],[466787421, 1131719681, 1558687858, 2030464992, 1048266030, 981327341, 522969199, 674519184, 766960280, 506892541],[1799731970, 92435860, 747461913, 2137758755, 1992236298, 131154669, 2093676433, 448819999, 1524051212, 597018839],[172586844, 1897475073, 1030325076, 2109300748, 1028397177, 1592624457, 129328358, 2092957255, 246145851, 792774899],[686580478, 706387084, 442667059, 928706616, 1607491069, 1729272022, 976021367, 243670288, 1907130454, 92154345],[958567964, 1036442948, 607593168, 1304732836, 921361175, 1193854889, 1281746173, 1217548746, 1612888517, 1557365912],[758817213, 1638761713, 481399687, 1357898311, 1596437912, 1531451721, 862203014, 1046637955, 1871198473, 1268032940],[1908501340, 919715350, 101933396, 656043780, 878873878, 2068198092, 1860027764, 1606498579, 30191337, 868250031]]"
values_26,3,"{1316269560, 596599130, 1414463943","[[749369948, 1646945381, 1961926669],[1480302368, 835435386, 339834932],[1765696754, 1768890508, 2080455379]]","[[926694832, 2103345580, 525173165],[1246124983, 620797196, 1006947205],[340554315, 1596457036, 598110066]]"
values_48,12,"{901707956, 1435402632, 1727882085, 1859735519, 225645323, 466455280, 93425357, 83046711, 1344128212, 1588247393, 363574201, 2073760049","[[1962027711, 1104401981, 1511964402, 702200284, 2028648491, 421912130, 343167256, 210573181, 1943917024, 1308953799, 341539813, 1411992393],[1945834749, 347588576, 1538868182, 1749088121, 708031227, 282027764, 1788626817, 483755078, 1968619318, 699944972, 637136458, 2018561701],[1444409297, 1357066306, 1697600693, 580901471, 1904196321, 563395681, 847492891, 266632777, 363657243, 680042139, 1001536429, 1339858181],[272204065, 1822088444, 1683520118, 198141477, 1833882534, 828698802, 1632664002, 1794845796, 940027693, 791340421, 874816986, 310629362],[1373433601, 1778755551, 41470375, 627780945, 1762839932, 42031425, 2106430471, 1267873372, 1050790326, 1957408128, 2140527557, 255178090],[478649344, 1350940895, 1988978327, 816852961, 560309717, 1714336277, 1141777103, 336276451, 1087664839, 656528952, 1421197718, 1376582203],[1785468973, 1908762406, 228172254, 1715588572, 1172766611, 1566122038, 324098555, 1463539219, 1544480361, 23972786, 1376091774, 1045566866],[1679361359, 1471034779, 633181778, 2065012161, 1386369718, 1779164316, 442602699, 1263841540, 2079310947, 1378720358, 778262802, 57025998],[528331172, 1957258840, 119420704, 1766246460, 1279956538, 1312708456, 1913635195, 2084197445, 35797343, 1363425993, 1445093535, 8726376],[1496826742, 114853316, 1560012766, 115731282, 723248506, 1087607585, 281519091, 1477497757, 1212750913, 1797674324, 1405342765, 1509852692],[1989916958, 1849294621, 638330906, 2132738192, 552258437, 261226293, 1529861270, 1682607149, 59581075, 275566917, 710827496, 782374247],[1761827692, 1891543298, 2020707592, 1869210474, 4070750, 2023121186, 704519885, 1198179131, 2012510937, 302858808, 1727270851, 1972292646]]","[[1610249386, 100769138, 205760961, 213092371, 1476412264, 571727836, 187293150, 1826974748, 830905564, 1567236848, 337113722, 1365877169],[956190509, 1505731956, 461427556, 612380687, 1491348857, 1245708008, 1414061439, 10393408, 905735986, 514941012, 1782600695, 2056392342],[1753566855, 427007148, 1481909789, 418875240, 300023575, 1838681114, 1305911448, 952787960, 1685596002, 832087119, 505496572, 1257131118],[1855412419, 918279893, 160216840, 670889276, 1074563972, 223259759, 592467770, 738622423, 1144833221, 2118477453, 769950289, 952244538],[100740697, 1015253347, 1653563063, 1232797773, 2075347792, 562343129, 138385780, 476836975, 500716736, 954123723, 1073527620, 1788310911],[253036620, 1552836168, 1229009870, 1019143384, 372971935, 169163451, 1805621186, 386266735, 1345937368, 2023450484, 759042494, 1985884787],[843943978, 759424375, 1834968837, 69100509, 977552125, 860848433, 14371105, 1338110454, 1588349224, 1883386623, 1786839018, 1021669307],[1219494458, 77362113, 474427130, 433552405, 636328743, 1202352977, 1266836238, 894589768, 409365943, 1158355999, 1271216276, 1506567144],[2123054160, 2147072243, 655409540, 317096347, 782988298, 698986644, 114917028, 404183686, 428476353, 983693960, 1048049598, 1875145836],[1039285214, 1526092205, 1529692534, 1404882058, 215936470, 705922602, 1094368944, 723425657, 1993156915, 80647949, 531998850, 1049794779],[1415246689, 1524837123, 570777628, 2079751606, 1425419822, 78561479, 480190625, 1751268624, 1855805752, 1232405603, 517075833, 976425084],[329482899, 1002627229, 649163666, 1974384888, 1516482788, 1060641540, 697290137, 1588467517, 1477489801, 1187876720, 92831450, 947263744]]"
values_71,13,"{968218936, 747131995, 1135224235, 126977849, 459474359, 1126237694, 668286029, 1575985841, 1326609123, 1536892495, 1480827349, 801845674, 1270751101","[[479979589, 552860839, 50547305, 150657143, 48029601, 1557796621, 2132618825, 1670084470, 576531432, 1243550920, 461261386, 1840437295, 1734488946],[994587256, 246728166, 1451165938, 586677124, 1473276492, 355058374, 1873581409, 186414363, 1311506140, 491266017, 1116499931, 138183305, 309864550],[1897730179, 276846035, 623000124, 1197873323, 1369833449, 511592646, 609310824, 1603066099, 174065464, 690842519, 657100435, 673222115, 1970845307],[721319687, 972306280, 1621780438, 1434058768, 798371150, 415708026, 1321328039, 1926946987, 2133817240, 1047251781, 1145510431, 933551662, 1457246862],[1726753114, 1367410358, 1180727055, 1141662236, 1645932037, 592566388, 651374692, 1024897115, 1140152505, 1989698832, 308021973, 234311936, 1380406990],[1704994570, 1534556098, 741349912, 1109534667, 1764810513, 2143029098, 977857815, 223642258, 1643688739, 782737601, 913272666, 2039057639, 233220217],[1988074689, 705376516, 880652445, 1524409105, 1621127945, 871949683, 482885753, 1113149614, 538234838, 741384845, 1550741191, 479941695, 1433044052],[1063667312, 2117337433, 440695211, 591905520, 271487348, 61633395, 960675211, 315726429, 1385185935, 648386477, 703597529, 1949214561, 660596776],[2077102245, 959804830, 961197914, 1167936506, 1221271586, 694346287, 2003882506, 738094200, 706112663, 586798257, 401451693, 115781527, 955603106],[549229187, 1053364250, 731303351, 605188236, 85866184, 42615986, 891166842, 1068590780, 521923495, 541851064, 365184583, 1227993525, 510928817],[1067839936, 136627272, 929353347, 1616103330, 1695510277, 1410979611, 677262837, 699841878, 2072485406, 1401553184, 1066045144, 3159395, 321546190],[2084964803, 1560755742, 1078664799, 577941760, 2036852851, 425150531, 555055241, 366594321, 1493481077, 822273078, 1905308335, 1232153185, 577887720],[321841391, 1597956814, 829047387, 1120886635, 1286050714, 993533176, 1244525112, 1205240266, 188913710, 680166924, 1887267763, 1760018561, 1691135552]]","[[22070565, 1391730444, 58663177, 1651428874, 2041348356, 813837628, 611513925, 1756505252, 1408498482, 1838897491, 1584272352, 371856156, 862529523],[1366083583, 693293716, 1899396410, 2080749329, 143383371, 685241201, 26619429, 1604572305, 373425216, 290697899, 973630680, 1165469115, 1618907680],[1714440970, 1001765440, 327057582, 871463630, 1254431168, 1091656111, 2006936019, 255706341, 583004655, 483853372, 515390629, 1272431999, 836110895],[406760114, 596921042, 1749378782, 1387367952, 1824040827, 1473962340, 688613323, 229583849, 1120897498, 1701672582, 973269382, 28304993, 1500978213],[1932766050, 1369395786, 1579926301, 1662063930, 1783528245, 1699673058, 579896723, 254999813, 1091451967, 1068438267, 132909072, 733232852, 1885434679],[2041890852, 2087438514, 1115902663, 307350111, 85107480, 1481764364, 1426905566, 1920959527, 362311834, 1646220337, 1171855243, 1194648248, 16525117],[1806220513, 769841855, 1354335295, 1310328731, 1268563004, 1247558979, 1577179235, 224031653, 675417607, 803804304, 2119398119, 520801707, 1485758489],[1400814102, 452010125, 1633166206, 750726822, 1785006871, 128126276, 1439022035, 642484660, 977959842, 970006552, 2081687104, 1135405894, 850348301],[411686996, 1222002378, 919594344, 753999175, 793818708, 1302722020, 793121917, 230877019, 1598042033, 810447147, 1550485908, 1033224831, 2054001576],[794388287, 653997039, 1409390334, 774722392, 203214012, 1138368089, 2379811, 405755012, 1107152293, 92102457, 397754473, 311617266, 541870533],[2124578327, 1949175266, 1998317155, 1511504116, 54801263, 984681029, 90884170, 595558140, 395748590, 1615592099, 1613122908, 916701491, 564089990],[1574002160, 1334462226, 1557129552, 1443358555, 803146905, 1653176457, 720005039, 934803414, 1889402093, 1605573264, 1286112000, 1915568288, 889088672],[8478519, 1365272581, 1081861524, 770108525, 559538988, 614965811, 1566900876, 2034550008, 539435820, 1233797344, 1730327627, 9209651, 942427469]]"
