inputName,size,goal,a[size][size]
values_79,13,179,"[[203750333502568659, -527553374885449277, 6587285949360623402, 4974233458788819649, -8630284082039692140, 4345151641908618999, 7916066355693678951, -2927650117030976145, 150368175922107219, -75189036729439112, 7564798014238472126, -4601879433542394555, 8376475660378899763],[2757827551232915249, 1231952933491527423, 4452985743858386548, 3628577792438731323, -4309111154081504386, -6977718505675392301, -5450210119775015362, 867842495922668512, -1128969428276865658, 8520380366818689120, 1997274528881271296, 3220558661999371444, -1747155422408680162],[-5927906024171512776, 5441528911190585289, -3877439584228116989, 447606561243522440, -8663941608518210741, 3744772133485744021, -8876528109604178540, 7051470847600037059, -2578368015241099525, 2481953858064493548, -2854342538410468125, 1429029146844968739, 6397069246693841665],[-6242407010782446424, -6813923508548476284, 8913879242625960544, 1589041373140141406, 2153807092035501716, 3277725035600930902, 8358611052560584583, 2780239329631794865, -827017392431553296, 8759582209683553706, -322785282379693553, -1143888194065878620, -5871378103324275593],[-2736316742731958491, 7357825847567136803, -8429304193626461008, 2400237489991054123, 6446079146726231346, -1510175343433114734, -9082565380368320468, -1871165325931187319, 7079600650907252786, -6331841437318823753, -8699955367734022968, -3494090405312795642, -3781313614814172160],[-2270404863773955864, -4922796943158560827, -7349224703803602034, -3057605895750777570, 1948062186277880684, 274776593279773053, -1640152320695515450, -2611409601892195734, -3857637726860454519, -991487668943725882, 1864152004128420522, 4200544245987145457, 7051953835328411578],[2951417119478088532, 2987840313916560, -4249981596286128555, 6656493009325663231, 6274800794137012579, -7356535575612578261, -6800151896732325104, -5383309532248940185, -5094633692897562741, -1150335785587714250, 6862228951940298434, -2107390113838801085, 6706448370960680624],[-1992228817086311684, 6191427200721225464, 1357868212295994052, 1876961918788368081, -5832896347865201147, 7872566780605373036, -8904363888148396724, -8417102173099624648, 769997368102555473, -9178161519148943566, -3329554030926103360, -6529031297623911057, 165387263300182907],[-4335569982865929967, 4110455791157189153, -6899341026956437286, 5660378703236401859, -998223537072569216, -7900402879971108620, -7749879863179010079, 6079492304739722972, 3793323633068607771, -2323571771926995798, 469775481336529980, -4264303718846770012, -8367388853795282594],[1357354974210721367, 4887175665114987727, 7238519664896621357, -7277847352268971366, 7095364986268333931, -3799750738017257092, -9215937120629823741, -3064402673864541036, 1682594883027382944, -8295442098087766084, -1846570529961480508, 7818131858724798011, 1287133305336273728],[7730576869721088491, -6058074924257428943, 287080622412602632, -4363534347271939788, 3702249766596099163, -2594508895761630289, -5313794046826724458, 3308844035750444587, -6162895882915801929, 591097520733132619, -1030134368428142171, 3465656369389474910, -6507791773866508739],[-6722145973375054700, 5893946457453166519, -5576194450470023821, 5016866241345879412, -3659205133198050079, 8313531067548358862, -2289545608168723751, 5409650879715077228, 3143163930724855656, 2858523431073691540, -7286405725207045025, -5786904687221451031, -7578532234099506258],[-3966232840766511642, 3267869388683707880, 7650992973573237746, 8097088001309289041, -8713654030733885121, -8226249991881485712, -5785320837457347939, -8589243153716496627, -4869081865793958335, 4455439026731184345, 6998697376109938450, -8759818770711585178, -2173211706491398229]]"
values_78,13,187,"[[796507467154131231, 2991697963755697901, -996366976857850411, -7631368367681617405, -4610726040245871627, -8413639615850804273, 4401193977765819267, -7189185354760007076, 6057868627138111764, 4439782337932325615, -8676072843217582643, -4483747937280684521, 9064097380141986947],[3581284244532406510, -3917042017481172546, -8555765438831766343, -242509149267788101, -3181229440786464824, -5007534041038746258, -44232303372490357, -1750883473802090902, -1756160527460731869, -1974519207641148957, 1700537772945635532, 7522335114329382818, 8172759582955570558],[2705275092352778360, 4965559506025997626, -5237033521695936220, -2895189778820334914, 3842472059631183912, 1216209618443516112, -3029983830310611896, 7205585243420055536, 5003376114174580361, -4761343680313285504, 7336237344072237634, 4315316727720166573, 2432693127929639221],[8450849153586983489, 4228293861552852687, 1814966802238888102, -7620728749798503562, -3286709706968543438, 2888305499598633130, 7785052294881145867, 4431309218304365731, -2186024498969401839, -6933513635274550512, 7216226245733659463, 5026387381139979825, -1045698292365507871],[-509360745057773293, 2780360986341187020, -6632610426302139479, -142632132887993027, 7809689889477543142, 7462062161440782497, 2427026824196442517, 8663715066949209041, -4551372828979735385, 8145991687968416606, 6056138287739719612, 2098907532881083896, -9185727257326935218],[4149406946658394491, 1630215521834919028, 3796798336268365896, -8836701741407055618, 5897824175227363830, 4410293618738629459, -3721878616388415164, -2914025749328672310, 4675737803692912118, 9021792795653953223, 6647010999737727942, 8691702253049693554, -6175559413050069631],[-2097504797254498611, 963650430546741160, -6947569947705757298, -5743794997554354591, -3322204208632041478, -8790753273887690541, 1914496762820292905, 2139623817506829344, -56785653271118973, -7544047220596207593, -770947070888746750, -6066579136050496219, -2294302115032452205],[5075385412916132749, -1540244083534666802, -6710733464293874129, 7053649071237596394, 9111266900816200567, -2983018059708662963, 2979787665544272673, -9193421852387342028, 3369814675628006402, 483922200761574570, -816882280864429846, -4216551277571016800, 6297633813421637919],[5739136857183593880, 2715846517928136569, 5559699234877537569, -9193032744174134761, 5220527621193843972, 1607912159930747260, 125813743957869588, 7943095692625556851, 6022942881346647515, -5232226663197871620, -5846281575893871589, -7960038350538116782, -912731706749972798],[-1526885021158108745, -5726617242921752458, -8254010747911157507, 8569116724734889463, -8448359384542160080, -4407138765704122619, 8021827308705599662, -6331835603492283826, -6076055995848400177, 669319916992680730, 1991433998251465828, -2119107994063058335, 2161469653590294903],[-2284878110491083768, -3621515500729666409, 4942403147958418913, -4689723358923969233, -1612205139667372365, -4434514413747901995, 5592322005496000328, -7719317158952184143, 7970092154902561675, -5967370832350314817, 5643104076579070178, -5726757052896268612, -3409681041456872316],[-3855765148866038560, -8291754801450760915, -5710907595597475989, 6762246045533016787, -5219219477804246306, 3929477884205216088, 8435828738207371933, -2002274313500589084, -2874614276919437419, 9204356723756987789, 8446233733790154023, 1607445794900014388, -592010217195971489],[632739216126227984, -7850020648609957653, -1025974499089691417, -2841931903201812761, 5720670904904670327, -2268115988086952533, 2830782804817622283, 2586034429138739892, -6476693041980346590, -127788182015852260, 1888875933523751935, -2959326843176145519, 6976466929475539832]]"
values_87,8,202,"[[2334744815228370066, 8071354532509237106, -831756094457665839, -7612786580104120366, 120278530496455830, -7388876447244663227, 1577630062529762765, 129058004185978103],[2655633511102239055, 3888711240989657102, 1182353830671272790, 5151797393718948140, -4763462831681320777, -7148018883623474603, -9212333361793693641, 8137171058995119499],[-9187392897746285192, 8587633531040140175, 8800794737233559512, -8960221154721097850, 818318313589687811, -2645883488636560922, -4650044058650874743, -6080460203245746382],[-1857404951938255538, 7582907004972138634, 5159154280801289139, 1554739286238100568, 5162599881376752992, 4631743568252718506, 2975308982442892844, -8153104702199682784],[-9003531276002621487, -9199019203922388291, -592007061778733100, -37109969153380397, -2985591691473954075, 1706629149327042691, 1460522258661785746, -8686621916568808443],[-6766201100496195360, -1543231755454869174, 8765331775385691434, 6797094574811863221, 4535388028375479970, -7658987180152451315, 7606855573938778805, 2856050912887880921],[2870337961778856154, -4048962922917626855, -5321743406184023806, -4634716896995806963, 1170496413102634982, 5612609409268721054, 109633789141900205, -552811662606554419],[9046328507576450975, 4450726110706384651, -1840871921960783098, 3872163660868559464, 163691370719603425, -3169230168899699944, 2907911439084354789, -6317533966723915600]]"
values_6,6,159,"[[2651944287583084125, 1463655757177494850, -814820936028276671, -6921430103495837788, -5824223202388327664, -2288810147074143464],[5025571633726702878, 8638528530371524221, 3107615307690633799, 2313876029263561436, -8524960594594798283, 6931779997534873171],[2202254797048858557, -5891371568029696435, 5445974621807038217, 7340797493950480287, -2831521996375344390, 7484496184781656119],[-2603238079226259647, 4845109268737125672, -5514916375010511234, -5044066489745799684, -242878869431233314, 1320239459161802004],[6404656612094177757, -4806895779600112254, -8966057530038261563, 7555588543899209567, -2844388489965408935, -7589919545259404482],[584054854096404537, -6822469746971730532, -1523913345937138444, -1803748710627590498, 5471594919639740099, 5954870182737285396]]"
values_68,4,187,"[[8856445708805471017, 6877119985110096406, 7782472125604206091, -6529035805782712987],[6346303431675982022, -5315286688266226941, 3880060525168376750, -45479176967137801],[-5362427417931565354, -3514572986983678186, 4834981378024259089, -6273076437447862154],[3114345239929785013, 2329681669828396682, 4487520278445618647, -6463087103113620536]]"
values_69,4,179,"[[8490383473257795016, 5454386237014600384, 5027300705530295019, -2741971464652937411],[38427491291919682, 4400230510009305762, 4801438931672708804, 7441999236525637798],[-607690110324637975, 933080469928564457, -8402126469886200555, -3911849871520341868],[8176786210026054071, -46349074262114302, -4156604365538177914, 8042622824569282105]]"
values_1,6,172,"[[-3850637400043856372, -353688867007392151, -4446845874988264893, 517497670161756233, -6873901254159305550, 2539959185861057124],[7744362258299562154, 4189021423380032597, 4256022268801885334, -1996008838879892237, 8929620755830977380, 7272863342010336255],[-6907575810497164768, 8102227303583243980, -6844836940919554327, 3803263169681920320, 4337659582194974986, -8875585658149423619],[5778681443053119881, -2879549574312124625, 4528744034784717560, -6672032403777772217, -147676650417975562, 5854947082430145507],[5173612001773060012, -1821399591427759831, 2029906669288043482, -4213098122646115532, -6426912354294249495, 1995711571370094749],[86965678643115998, -3169367365148095417, -9185697492802506783, -7347003613462604293, 1356950690981398790, -8832609947816886191]]"
values_45,2,209,"[[6552289092128293098, 4137005853068815791],[5022015762024980236, 1047780854241583393]]"
values_33,14,59,"[[-859998654599930597, -5342691191667200115, 3486440894673012369, 3264024369180931438, -667211963642720718, 589792899682879972, 1148354998200108832, 2359535202724777728, -4725655735671840718, -1995658610587909553, 1262585042996991186, 3882798558930300525, -3517872017513003379, 410862032990942848],[3794645524686833917, -3737727335685121025, -1932149645103351375, 2546299929380827794, -2484721773955553764, 1951657081816719974, -8892010866486196112, 6438794880706505723, -5405827141712617556, 1628720857367914713, 2628365622967933096, 1599796688774108258, 7510365039830106963, 6460018581970425870],[-1129920314671897220, -359882056583405908, 8167262398664788417, -6512277201836267759, -3248450488447634069, -2278515747560395277, -6546436669905959887, 8579540529269709223, 1376666829030371768, -740002096384208045, -3852945752135185215, -5394516384111630199, 8945433873773699672, -7924578018804307630],[-172842564396032398, -6131349596207282644, -5930959361854407054, -1646665462897321103, -5696606619191953761, -2284908356106621851, -4524340596991772753, 7766021709817811685, 7388860131535022772, 141709750816865007, 5080613468316783262, 1192077525331003322, -5230687779699400261, -1250417304104788078],[-7884327907684335021, -3800715543898721048, -5688802158247881047, 2516670574877941510, 7332600797778935274, -4379129050546013302, 7606255931723876210, -3105202572980609771, 2593314079846334671, -1204599590397303511, 6841532345649413850, 4186840914410500173, -2581648526817871267, 7163745944952589139],[9167571773941601, 4266299873235097440, -3574500923052287874, -5576118384974352397, 933344853207674630, -693874875465752168, 9035431953566800902, -4644062570974121606, 5779857189585343994, 8788973198368769875, 8320664085302338874, -8809836101744323378, 6473215300043420241, 5132036590141030470],[1165558271650909638, -6292512971465374345, -5807789316965668425, -2720427201118015542, 3392651033274068355, 6399531887583356046, 4550036703481549286, 1498405621300061781, 1738758865113556990, 2497615606445951020, 730818675836247278, 781431216712807846, -768001134251954025, -6347633811314011690],[-3107296457762459361, -7311751126487986599, 8316257304001372957, 6345422191690290948, -1054250015599543077, -1078752638742665284, -4319054470918307206, 1057601106712317492, -5981516738558501020, 2408534425188188814, 2842420619545900597, 2749856193654369327, -8563175653882668570, -5871073881053088092],[1160298203894552215, 7241088004803038932, 4316517114483608154, 5784365995019425217, 7178172529749450291, -2427009250371769332, -8338466776157156852, 3092262913660532615, 4642656924441767939, -622637001643978848, -7198801323326298078, 4654273951705208559, 8628959712485097651, -8343473728079109735],[-6903954582006401624, -8622563193481168025, 4969303665864805424, -875779897273860954, 2768222440865157378, -8662954216773711079, -4020093772822514863, -3008757565779023107, 1570058217304811746, 6277156185258064939, -5325738064084819724, 963955658446770994, -675104240861798015, -142976245528667746],[6745774711705123741, 4949436188405085734, 8282989478893931327, 5664876720060814546, 8735860190319089971, -5555302919535144605, -7169210541633781667, 1184605751736736093, 7007087962611190527, -4532445634516396521, 2412318733460324484, 6975889804246280121, 1040943378863537223, 828912837769758583],[-2824844443443621287, -587376872898344493, -9096772711271752606, 3375578170543726892, 2692740115819543210, 6126759760088735133, 5928864896011959136, 514969176947543744, 2035608253808060646, 4280017095811293773, 3309904942685875112, 2939201116460240924, -2965870454023543973, 8854523170402382280],[2722276598128514176, 4792425621773705955, -6049222462400787635, 3075989016652148877, 2824080957954711722, 1800000562589153352, -4161067927942625325, -2543359904608603821, -7313773824770112234, -5223212664057903254, 1188081860795533564, 2697236296998563435, 6481186475353132572, -6178241492022253439],[-1341298017970469771, -484487617687963654, -6973934091024239174, 2804391419238962793, 6501051357368335221, -5661017310885602609, -5470265235634200481, -8863155818257992386, 2933207231135858111, -6798576354707007617, 521695757496337452, -6108185808922339220, -7455975369236805022, -8423554918846713262]]"
values_15,8,209,"[[-8221589830030841392, -4213027913787405683, -6496210381002139568, -5988694936534806349, 3785325130039758082, -1063376555061755259, -2643117067335714454, 5687861456771904683],[-4538463185548173806, -6522637028467997572, 136752305918294959, -1885998947711106326, 1984495391091158027, 4507471291501777575, 4715912168314868511, 8713662410510616052],[-7815394798008888990, -8119950069165355145, 9128910569005614041, 8274054950295039172, -869998793391724902, -3693654701508905933, -1425200609812186246, -4952893429170370569],[-1970877564427499115, -2808605919412882829, 5182757872939997331, 627876658219624677, 1786122842104585723, 1181790388427468823, -8936731676626880941, 8939520690518884370],[-6460583606144679127, -5726072307147732788, -4804918947419082917, -4252124202756456525, -571196789322788542, -4298380601780032239, -6802832265151780710, -4487256134313854190],[-5552800433188094424, -2907250742720392637, -1616312859895503499, -934992503316565465, 5666090948632350079, -1008098875931938438, -1051551600949980297, -5000397686562156508],[-593525662342896516, 8174614464760817946, -4106795132205305907, 6155232396195375133, 7876163214893295133, 214335551038777687, 8881561714882489664, -8577732481793621892],[-7877108542020296976, -8694902069486847095, -2157711430825263098, 2423573981675707756, -4292043367186181776, -6173508435623002807, -3679662150255515272, 8615029329337313372]]"
values_93,15,59,"[[5769078696253507148, -1827656932498506424, -1401386328227055386, -7680673199480662122, 4205028957178942871, -4700077399129531209, 7220839861693858759, -3699878151299503407, -8487718874356321448, 2917824217553176193, -8539850843666364769, -4771268987949822728, 7849457377085674187, 1869484133155291158, -6466443305967028778],[1758787328445257185, -6517143110094410598, -2331238563017322219, 2717454977011839884, -4908191899348396492, -4786209509490956252, 6678473780351726492, 4238631241977370359, 8936916006757436779, -6382531308099167909, 312846409876002669, 6844552451913098685, -3068346653545224910, -6349133460560390905, 1929082870372696415],[2885036761682902770, 2112029628456374519, 1243654268075948989, -5204083089555394780, 2752522058577914643, 6784824624796251682, 69632948830242052, -6985699372193503812, -3469010335644332395, 7120302477329414648, -3942942865815699033, 5609113776553555875, 4912701902764370132, 8659661049781066432, -4327979067461088914],[1507328128632543387, -1824285703188195699, 6536225032530111670, -8806310748538229987, -6925266771353473838, 1087508717584048956, 8101409823574472553, 496920087587754477, -8317847733862337752, 965565593749727149, -7169044544804530045, -8901031383543150103, 6812695662417667194, -7186691250576820309, 6738972227521967547],[2487721157769275478, 3412443466273962979, -5705940011518129109, -3975575975047490107, 1026573497810745271, -4317328636190819169, 8437718638099467037, 5026904489807087698, -8361173352136519858, 5122745835552795366, 8746360866507130717, -8400863635212431207, -5794610542621041048, 1857632288535622783, 8036145010680021249],[-5613371422455410378, 1771908803196732306, 6609543907870997263, 6383567116713244028, -3592610805034864053, -2622347886936965806, -6767120937153076902, -8872703257115556545, 3388762565574399591, 4285348787046550772, 6194228754914336883, -3863415113894798569, -7499431614426455871, 363274163541332871, 7382553366227793048],[-8426477491746758862, 917906486124232155, -4210418526209393126, 515464111019694722, -4490777399098174570, 8645510895186655567, 3659580764404348491, 6826441066790558972, 6907884250612531076, -9114419640401764486, 6074402390047890739, -1546501095034469540, 7391559573220121220, 8044120744791179087, -5089798204925834929],[-4867839436780015061, 690400938893767922, -5661509361837656275, -8128355672026079684, 4749883660244891656, -1125663209677162369, 7122130541656347837, 8523809464154277909, -8275061511283356019, -8210851879103383578, 7537107211990216700, -2282692892463651361, 8685422779395846378, 8832645511229899307, -8950169367257513613],[-2785361415850213368, 5728336054325201744, 2928352126373750292, -1638060313929264349, 9044215065320646081, 5454298581170207981, -4664504630674129456, 1368011580098770892, 5605750528384020998, -5803823447992084881, 925252160441926980, -7238387898105504732, 3571935719494487121, -6661461724216384940, 2110302167030595861],[3995430952202535204, 4623236772369303640, -7562157699067557736, 6842758861504307250, 224211252534074917, 5792299957091333877, 3773193935229855250, -1757487536307303022, -8393851140904940946, -2511807684574969009, 6081452927034934287, -6646526825051695791, -7561222556566807627, 172558894811850671, 2507749680406847608],[-5711811353141578016, 8546972560190226639, -5852087449803340034, 7443342195010055220, 5877630269047522889, 8261822019040220561, -8578340210874064922, -3919362054765611272, 1315938526830832615, -3317472940709561249, 5190050088076751500, 1909319263320852297, -921014004760277, 3543399157858506557, -7427028614972500118],[-314929144713135227, 2756202732210626455, 2094539737471729780, -6739782278790328473, -5440889574082950299, 8276949443040937078, -8961172222837990284, -314642105839608099, 9099380557161968715, 2780448936128588696, -5836365989595514604, 7214072443607216397, -6687997132134480630, 2550332123015548990, -4800611776109522615],[1787138218062746374, 6921774010408731798, -718772791978074273, -2006111979466805273, -1623556554747015683, -9150370876904901107, 5327231490756795512, -6088642506426136994, 8798703192805559417, 5483378305885279100, 2707579607326528948, 8002698150497684155, -5144644180103654011, 2882033710361432703, 165250929772834214],[-2476953864284464449, 8600620402632687003, 314949177722763349, -8828533774483572087, 2116404735972199935, 1283194273100383675, 8258975047828420124, -4560662828753754185, -4991800337244928751, 6818813791539377513, -4629901495423206189, 282728405368366359, 1514670432733147144, -6376354955539173534, -5141884952897366957],[1618235287905652212, -1580540653578080292, 7236706370644576772, 3313396127199997040, -6584319102771798079, -8819849088438116313, 4142620830486565739, -2975873903950353103, 2042599555885304559, -8249135905322428843, -4643007442706746150, -5910261855185971007, 6317168495900511861, 7883685260137953274, -2163409713107293580]]"
values_24,13,146,"[[7499106775607601805, -8283586645908660924, -4556353030522711167, 7104755514537900833, 159407911472305301, -4852887414407815513, -1102984204529792264, 3944041834768752046, 4240405690192173122, -1689618118961692116, -3075747945084529046, -1704495813302036069, -8582513312346429615],[-4072891876300680305, 6161032136318626514, 3491863585259483785, -1030564120130031333, 2348547756778981466, -4858545618805314310, 2676165714641713349, -5171750087192210263, -247965398306816954, -744583967947982758, 6996642363320161167, 2453054596952232804, -1173697193424766301],[-6398623598745977105, -765201326981049902, -5429710513416487830, -810330413779119925, 8783939977271876718, 5497365322812641777, 2392822128415245616, -5869768051931580408, 1461702833321518988, -3527985317468825678, -1773643769203572499, -5103928945349219342, 3765636911699830043],[-5734557044632871715, 2539531524308229950, -3197166009595749785, 3693189009533477207, -7174197394411695179, 363814634203787571, 2667612179870071341, -3616379453522552015, -478176083027725232, 1166504892203626437, -2643344835792663325, -1771655881192042687, 4132765608700253051],[6519678397634249184, 585177057368568733, 7653448158807491269, 895658198718791586, 665211905261536335, -2898336625419736381, 2965127724692512609, 7388430704527223850, -1406854387142750763, 2733068342338583511, -7295056178456374156, -8767089698678540804, -8677581332100765287],[-6413842516985659287, -554977091425920959, -4008991480325785144, 1591637135875331927, -4788440817434580150, -5214493109885717867, 5195895698819227897, 6211641681432658396, 4739854335011447869, 844484432980045441, 585171875475742463, 3649204106705193318, -7969457546773312998],[-3160606927215279184, -1652875337379080781, 8131981629003575249, -2821783998463339230, -2076832849318280087, -3123461791553063450, -7585219403238524492, 6011133327367926869, -4676234727235791244, 9193970711134773211, -5238880783273682748, 5725517716836105302, -2876889256655234288],[2651237164952032832, -1284864288169545507, -3287240483330275839, -8427012820863363032, -2938985135202601649, 3404583029178520831, -8805648329256262506, 8107508302936816576, -3578050025528098309, -7405913679269272736, -4072384789780931533, -6164990067841013687, -8838814761465664237],[6309857598736401350, 1856857958989156798, -7819912337966504769, 5318185007692483869, -112360930324142659, -6950059666158697829, 8338297221522386765, -229168429126012699, -8256266598898586478, -5847977196253990853, 5812833064959793632, -6085171626972707204, -1812021804177562111],[-6656732285978865700, 3511810586250945665, 1198406417203982977, -8077560185974588285, 653458112755469068, -991315601806243394, 8714745244318092272, 7004567539153497850, -2012041968506373394, 7082695633416054782, 6308171080632032906, -8290175107172301393, 7353861907516965400],[7968054943091787784, -580197268825806872, -5568196495236045432, -8172425041849745134, 1470364682996934951, 7711916197783857970, -3838182908172910183, -1374963250197352140, 7544056081282936619, 608419436630322181, 5863203147957710257, -5466953312547740941, -3012586418785723036],[4871274017849088114, -6056658886710680987, 3703343484168923974, -317652362680974653, -6538324475858359642, -4227168974031282165, -7287073556360615301, -7248903750430027074, 6372566699813320307, 5393370048156804033, -3440032152903733864, -5478250534737697285, -6284895747083140338],[-4943306524260630580, 5321890269762729057, -2247761563698186052, 1334943097894782098, 7058872669748828709, 4691435200339911124, 1599607885364390597, 4004645766556054579, 8644404318106089264, 8221144970542263829, -4142780960082319848, -7483568251427398869, -9164860022853197879]]"
