inputName,size,goal,a[size][size]
values_85,20,60,"[[-1429035274, -23014518, -37674206, -1268016575, 1151277000, 858836263, 595427954, 305425522, -2043125414, -1561497117, -1638790340, 1189812561, 1355745128, 389919485, 189878367, 422506167, -1663819808, -420966601, 796079674, -1133545187],[1202687376, 2004114409, -786399472, -1148564635, 398128106, -626894410, -715354134, -815435428, -1390226355, 1417011810, -1910553570, 655201146, 630081243, -308011110, -987499919, 1899603752, 1949633265, 930209367, 1745575436, -1011530542],[1488353648, 88321504, 1874158905, -1268497557, -1402959407, -1533924520, -51334052, -788618937, -855917618, -1915286920, 1274274154, 606612295, 403771469, -1725692689, 1381818501, -1343651294, 1692537799, 1057024400, -1540365773, 488565926],[-1349208989, 351324256, 224197912, -1236296451, 2144043904, -1842575995, 312687108, -596572606, -1288000673, 1531076666, -2087650868, 1203576845, 542398821, -94858362, 1114432340, -1417528670, -1267914907, 1541851238, -1351771884, 2012459967],[1191499415, -535939639, 1879076043, 1602981909, -1864821017, -1748039913, -908570959, -788634276, 926492457, -1646203294, 1958732757, -1078972768, 686615776, 1859977623, -240019534, -47700991, 1899275243, 403106631, -1667293058, -1906846305],[631469932, 9911183, -1801572135, 1441499563, -1393325706, -726591217, -1998716942, 813124118, 1836282609, 1693370320, -107864608, 993162608, 48502583, -2068743242, -1350840370, -265147099, 188654218, -1607888589, 1652877537, -559530191],[-94283095, 760137888, 2073563915, -1786801772, 1604123412, 841464690, -200115465, 886641816, 790274171, 499873964, 892963491, 770184135, -958098265, -809473565, -1489649561, 734954921, 630659873, -2059336431, 1596819859, -762627624],[1122031845, 2060591660, 1750763764, 396462805, 958855609, 840177905, 126763103, 574358405, 1946662161, -1754099014, -1512978360, -1218727352, -1178589747, 1418588418, -1021952724, 1050240892, 863008482, 669060879, 1233995171, -2137375984],[-1190331165, -215961306, -1146362527, 1603076274, -2050631094, -406611215, -714225500, 371323290, -480825383, -1543756782, 1869731603, 1430994239, -1845188828, -572397883, -366268160, 495428572, 1302690561, 431776452, 1609653110, 406157683],[-1528555311, 1043393334, -506669560, -1922663434, 1721297203, -688601637, 1636779331, 1184998951, -157896741, 2026645686, -761212662, -405856563, -116614803, -711953974, -1715478372, -315784069, 1380298928, -1644352365, 1523204526, -2045146843],[-1250153674, -983319107, -1946316426, 143401778, 471178446, 137831177, 715948238, -1689010958, 1375609278, 188876020, 1188540892, -1970688999, 856318555, -558599413, -1019875200, 1899023924, -42395507, -1549381379, 1664545152, 255313765],[197902845, 1358930580, -968910650, 52972016, 1812246443, 448325573, 2139613698, 1007530959, 1358538473, 541017923, -1320598512, -1215109027, 244445077, 669032952, -1762808172, 685769027, 1185193906, -341919338, -2052170051, 85401987],[-1061638671, 1191667904, -1288250359, 490458660, 972406607, 1094147880, 502383092, 1204144875, -2058636593, -1938271272, 3187600, 1140245757, 2085468800, 1888867457, -795431130, 2056549066, -837830470, -2120102675, 117778323, -326066657],[2058813513, -1151021356, -1810210917, -287279207, -1770682734, -1517624971, 445660465, 1824157392, 1608117740, -305179754, -163158390, 1583956530, 1818194014, -1962398143, 1863468758, -850782977, 1926516333, -2065752305, -2087020452, 1107479036],[1464015132, -1131683358, -768655480, -1954819075, 1212790926, 1769097792, 278602225, -614035708, 157213682, 945739372, 1379759858, -593001591, 956042671, 48581957, -1669885571, 1324838647, -362470542, 1650019078, -931991334, -1880395269],[-2057355697, 153289479, -1804500972, 1881746778, 426174621, 1503276379, 2123888088, 2107450954, 747297577, -1046713817, -1401464417, 1776513305, 251662274, 2002393301, 1574745394, -561496805, 1698785233, -1340533375, 2129691623, 1699033052],[-1097554815, -1820160481, -445474336, 1347005856, 398535364, -1041032088, 1112916455, -209798891, -1543846910, 1442400917, -42495164, -740802782, -1286539480, -993560524, -847575255, -1883747121, -1933029491, 169441784, 499882933, 454230811],[-578558772, -977981620, -365973798, -160963440, 15957950, 61874876, 11421193, -891672591, -656284288, 1806010439, 1473025447, 130426260, -1284522987, -232836546, -1854999475, 1928425329, -395701886, 1578305541, -1066729874, 1383194100],[-934618486, 770338874, -1057531120, -100159806, 2064303845, 1283894105, -1977833000, -270958011, -2037132239, -904084015, -1668849793, 1760095909, -263216451, -965125527, 1935053251, 1569851825, 2065742149, -1887971099, 1987607524, 1864006102],[993027711, -51895862, 1775261972, 782159428, -1014149332, 1557582625, -1150104243, 1870721197, -78337013, 870927776, -231283924, 1996725067, 223307680, -1561282564, -787587449, 712104482, -1495041240, -2001742326, -1038182086, -635003198]]"
values_74,9,157,"[[-2032987908, -1356629780, 1332323569, 1489836821, 1894944516, 502645622, -1908636608, 779774339, 805179354],[1525582795, 1991447533, -202594137, -2024183984, 1422081114, -2136360614, 877437004, 838706118, 1641748124],[-2003173007, -1697742939, 1137016310, -1411916571, 1838996460, 1432859090, 1188876396, 1603808152, -614897073],[-1737089054, -1124367805, 1601256489, -1293485420, 1402779731, 1310786086, 23515547, -280193368, -955933552],[-183412583, -706508662, 1167410569, -120182460, -1447368276, -1961360528, -1013383046, 1951649874, -2060527897],[279190328, -1165068803, -808495349, 1078365457, -1440819397, -1414987340, -84329554, 1509119561, -1175012094],[-173537900, 1156328791, 527143951, -1910275992, -1620973022, 2011026763, 1249418860, 1791891378, -37587787],[-416492975, -1283764216, 345036723, 1273483009, -1882774577, 1322699519, -1517745422, -1520850710, -1767198811],[-38793059, 1321928875, -1250351705, 1488676880, 827674317, -1149270609, -648122258, 1454417115, -1162386418]]"
values_90,14,215,"[[1991081593, 1370113568, 479393084, 1679304916, 771750199, -2082464954, 280408237, -1971256270, -15179014, -884200723, -1233756562, 2132925264, -124887381, -1450015264],[1343297021, 1689472149, -1987129724, -1535175939, -1283351013, 1306478446, 972187024, -2120767105, 1447709035, -129021081, -703831476, 1686356233, 1748608372, 899471859],[468467477, 1074781614, -131854888, -756647321, 1166969577, -1798014105, 823154236, 896324895, -1856681009, -77030053, 526164796, -2083100530, -1076867248, -136378724],[1732663620, 1759671530, 1630116755, -802468297, -498983799, -1705437404, -445740681, -1894818243, -189118908, -884602823, 1909682845, -1960486602, -943504533, 1441686890],[47282575, 1672957547, -810645775, 456605944, -619833184, -1343711279, 1628646534, 2093088713, 392093266, 710542447, -883678536, -23792282, 214691250, 245754330],[469790669, 1774345431, -1457594609, 1454933407, -1057173249, 1634694639, -1184064914, 46867415, 2086600672, -463369804, 468665439, -1237081257, 804234088, -248901192],[-1274365660, 1847604674, 590307127, 241312725, -535543734, 1788530647, -50306278, 149221553, -1764381178, -1624919952, 1658492309, 1187085490, 1767685232, -321036025],[1722774586, 890762133, -1837055838, -980173215, 17271659, 2109314481, -642735487, -452683074, -1422993800, -404041244, -271308927, -1618955770, -1243182219, -1982811553],[1898889819, -1814476086, 2118674088, -807283162, 1464366872, 1737469909, 370325978, -1116908882, 1850811635, -255224404, -672032948, 1922096545, -1337844769, -632819021],[2102068381, 393071751, -1123014875, -963905224, -1968918407, 852469168, -470910815, -392188917, -1125881385, -106061925, 2077096802, 1789283692, 1701976371, -6356535],[101271432, 970001104, 933670476, -311255252, 1462455350, 1095870899, 1178815707, -1665909895, 178767815, 650837028, 2133903196, 1682168729, 616356905, -1881327686],[-1988929797, 278803458, 1219502116, 1680525417, 67371893, -1696599802, 220305375, 1539589588, 833992508, -1731564105, 964809101, -410058252, 1713814958, 1058840898],[1193162133, 466373744, -1129567850, -1807125598, 1646949202, 1040028774, -1488331310, -1162279241, 1345933870, 459347833, -1535103599, 1941602142, 1412347111, -585111355],[-1758754828, 220958422, -620043370, -447451241, 36704982, 2067995534, 762168433, -1673614660, 1081377945, -2101574537, -949962597, -1793284074, 2057348275, 500999852]]"
values_18,9,55,"[[2009164276, -773135527, -1683622153, 163151067, 1931637875, 1800130577, 19033196, 1332351910, 1629196525],[995035063, 1258529131, 236825134, -775915105, 471193618, -449754110, -426764947, -1664606713, 681400613],[-465912870, 495892469, -988013211, 940884887, -1631466511, -869730940, 1512129581, -2084756291, -1326274432],[1561271236, -1605225999, 966456118, -901705367, 1753034274, -77051872, -1642521446, -21427079, 1840842006],[1949433027, -1341219692, -1221127102, 1833679655, 236247726, 1650973363, 684426786, -1492684980, 2143656902],[-1459286405, -757714682, -2014199487, -987699283, 1857228521, -1001169537, 309117887, -311890953, -1786674456],[1872482779, -819629160, 1792738543, 33666699, 1843292258, -94343138, -40397242, -1039737586, -2084477455],[774823115, -1648020442, -1997279252, -86092139, -2023400354, -1866089554, 2002631217, -49954925, 454286727],[45764206, 1186298060, -548913987, 277791732, -1591206706, 1290390188, 393487939, 388354373, 1787243082]]"
values_52,19,81,"[[-761705152, 138530510, 313019619, 1619230150, -588462896, 1082396802, -1476488983, -269337078, 1696926894, -380254042, 1357265552, 1253096978, 249939453, -1636841602, 1580723704, -1158672984, -825435001, -1679353865, 773982099],[-549851800, -348331485, -2050828139, 53739622, 1047020286, -103499741, -1036745056, -1342276546, 262968764, 662967868, -1447590144, 550461179, 2038481512, -1966193227, -1923680, 2057290533, 1757183939, -1229524079, 452545645],[515873356, -1084132039, 1069732623, 456663790, 583551291, 1506762990, -113271166, -31091550, 2055479626, 860500313, -83662229, 1844971919, 1626830825, -2125847636, 1325166904, 1732404956, 1306345791, -1415688605, 841073346],[683840330, -6752753, -7658410, -184579903, 1929168924, -629535587, -1021060102, -1160860761, -1029502656, -2093953090, 712395431, 79455897, 706171584, -572420307, 32824881, 1795236587, 2008672905, 990024433, 1603198658],[-482912267, 81883876, -418432337, -164445661, -2096294403, -1168443863, -885026347, -319371265, 490036156, -1965827005, -1697508299, 2035543850, 591101620, -1161154726, -619722295, 557870302, 700024836, 1491774625, -1682604636],[1278963023, -2134817745, 1224925148, 47373255, 594418241, -1213632694, 1234754510, 1769470713, -1182331711, -852104003, -1470197764, -763338791, -17099870, 1203770125, 1549305908, 1738173469, 1640801437, -1611186475, 1648373496],[660362337, 343046375, 291995965, -1100741695, 1560886578, 27635736, -1609146302, -2091744416, 1235305332, -1822955288, 1474449653, 43114768, 631450434, 31183363, 1038405642, 903947554, 1850193954, 1195437490, 310566407],[864970572, 2069621914, -2128136884, 754635464, 1473411169, -479727749, -446880550, 1901804350, 1679607944, -1329499387, 450108121, 665746658, 1055185363, -1298066604, -384212767, -219662464, 405737506, -1471185325, -170456201],[1299387454, 243601579, 1249899252, -1627671947, 379773057, 17919168, 1956122923, 352441066, 792100416, 813175720, 1513322821, -1598240064, -475613760, -2073520316, 14229402, -276442819, -691556268, 1327920566, 2127203397],[-503832027, 477739537, -350551359, 363950279, 1279942568, -356157957, 401495423, -1024689846, 467437265, 659488323, 2049710878, 803556702, -1064465408, 904183911, 1823124717, -1427212563, -279907514, 1118780571, 861726220],[-839247654, 1352203467, 1963922789, -890797240, 839293580, 1781735181, 1250589495, 528421326, 1877149898, 791374819, 1518717877, -578999052, 445281543, -1144665378, -1982335955, -1470873859, -637691340, -378319086, 2058923505],[1141227661, -873438831, 1449730556, -780516865, 556361122, -1711809531, 1679785154, -1537985331, 1993211980, -252304751, -12049518, -917310914, 710493207, 962814456, 2030273884, 979114611, 66654919, 875759117, -714108679],[-563725098, 386879933, -784758831, 675117662, -1704105295, 287220617, 989113262, 917571429, -492093300, 1025278944, -175613650, -1377733215, -1137261235, -458337242, -509599286, 1521955226, 1296030816, 768036805, 1409065561],[1566468202, 1766575073, -118634508, -1389537739, 1039988237, -2036137869, 596413441, 1238179435, -1811704837, -1595540828, -1451847316, -1659958791, 1096957188, 879458348, 1945172041, -1412610073, -717194791, -1882659071, 1100945227],[-1032025875, 1289775195, -137834161, 2088412564, -953204424, -1504336417, -1489680108, -1363711760, -2034352308, -473559188, -799750965, 1008508116, -1092663819, -1105810636, 1655641280, 1197152223, -680086280, -1940911088, 1919209118],[1471305960, 1174547728, -1773339012, -258597816, 273978004, 779262091, -1023067758, -75769166, -2124635373, 1464513240, 2073763479, -355071973, 62263006, 2063927517, 903673033, -122126118, -397247530, -682135519, 2020185416],[-908420957, 728024287, -1300122934, 689707342, -1472525974, 839474845, -215202978, -70119076, -1114985041, -640574970, 2006256515, 698689905, -1912058816, 2041303988, 491505050, 1202122283, -266193072, 689446180, 437363016],[-116925081, 1765278458, 837646421, 222792365, 2021348681, 359479728, 82369904, 2143078436, -1282927829, -1675724083, 1045097375, 1374991591, -754252698, -1993150567, 1307313628, 114362829, -577276721, 1056751501, 164568528],[995467503, 977920754, 864704907, 2081048249, -1371011943, 1950724674, 902662646, -643713650, 582823228, 583834268, -751660754, 211048279, 2057355860, -1419836293, 1615211947, 117314050, -416880579, 1152943092, -336444474]]"
values_44,7,157,"[[-939446756, 149662390, 27305378, 256513964, -152750578, 459570944, -733085724],[-1088058978, 2038043734, -1128035528, 310609281, 1644997291, -2069663195, -2021564316],[-648984408, 74285903, 1581865956, -1626144484, -2125956631, -188399114, -275487615],[406387252, -1281551817, 200068495, -1940421885, 596059865, -176876500, 772692406],[947779587, 2125207950, 1988292346, 357192345, -1308304207, 1138363633, -190428551],[2027652460, -188070697, -1850428561, 724012582, -1081037527, 389650464, 1314151921],[-1983501126, -143182494, -1403205069, 1259014799, 1347994038, -469943937, 937120918]]"
values_17,9,185,"[[-931105783, -1446645868, 1228222609, -1957010631, -1116526378, -1999827715, 1065323372, -1525374962, -1813872145],[2134320641, 1798365456, 1496923281, -470466127, 844205431, -76830900, -738262793, 1516356605, -1921533418],[1365615125, -9365317, 91033889, -906336443, 718391958, -1220943687, -1482507655, 2094176413, 1845162195],[-1398210099, 1016283167, 2091590136, 727096402, -2092440102, 967921217, -1104249435, 1708582132, -1842635855],[1082784373, 316924693, -375991011, 416246809, -588580288, 1395254085, 1379218623, -331158604, 324064880],[1631922421, -403271304, -1292942091, -10770257, -119471268, -1585479577, 1429142665, -640446275, 720671308],[529003649, 1183165741, 893608653, -1797352898, 804676759, -702551950, 1930128718, 349830002, 1223798264],[1477018910, -1714597854, 405369404, 1916069969, -1473196196, -1064093357, 1686833346, -939402506, -2138997000],[-2025135677, 2064919625, 457268934, -73308011, 638044193, 990296473, -979672690, 2101976260, 467075205]]"
values_36,4,47,"[[1068543819, -749650688, -1725973743, 1785527605],[-1556165211, 86039431, 135168905, -2053079985],[254482288, -1814367366, -1574240868, -1504718227],[-1908939952, -2034130896, -29989235, -650485957]]"
values_49,7,16,"[[1352828394, -1455316926, 2057311762, 1674829266, 825461169, -808135254, -502203128],[-1813609541, -1982079822, 89437797, 729113095, 1898047072, 663838326, -816934097],[2032381766, 1143696960, 1773206115, -1962336929, -104797725, -595347226, -73265289],[-1684858902, -394277633, 477561229, -23436232, 1913659526, 846869248, -299124716],[-1670719993, 2141299012, 2013401742, 1224731257, -464192057, 2113652567, -872333375],[2142633093, -562988499, -310016821, -1143910620, -1526593372, 1043293702, -833273837],[1767602248, 215958734, -1287938792, -352275898, 1351785648, 1810134185, 196809628]]"
values_86,20,47,"[[751330127, 725148637, -2025223527, -595519141, -163493622, -725123350, 1835456770, 339690763, 422582297, -2082153156, 589654654, -320744552, -557989574, -233565367, -1347991839, -1375380663, -1093954558, 208933474, 1872725173, -491563790],[939699607, -428791782, 812011572, -462590184, 1347367468, 1620651039, -982221028, -509092185, 1457997891, 234612861, -1988161068, -515131496, -1908885808, -849805447, 189073378, -776025529, 1882442224, -1638653491, -1011630930, -1310121212],[1845798767, 360151501, -1566651689, -1410758893, 2051359301, 1970987917, -1500307613, -735299320, 1597568264, 2128027756, -1393182893, 982931493, 1629340095, -574870721, -541389031, 902124623, 376989324, 210767590, 101984991, -1578843179],[133824745, -708968244, -1751450141, -2108228115, -1736702625, -1242334401, -86140052, -691425606, 121795827, 1637112144, 701966288, 1588226881, -1425696444, -340216337, -274798939, -408141176, 479781340, -1153742112, 1524501432, 1936388637],[1391847855, -1224653594, -1383691065, 1299401514, -1666182099, -2035441896, 980265348, 127187471, 1643976475, 1800603107, 144361937, -1071498675, -1930310703, 787065064, -1706560445, 1690975700, -512271042, -1074811323, 260204277, 1053663809],[749652679, 496320591, 1381720917, -1234184952, -451205843, 345972041, 604977497, 697341708, -1599449973, 1845441609, -1835920931, -317534961, 522882879, 1570145087, 1132980543, -1624694358, 1126917077, -188307679, 988115249, 805583099],[-1035787563, 369525102, 794911270, -36205677, -2110394483, -2125216341, -574960308, -952296779, 1591278029, -212533796, -181386286, -1790063149, 159606392, -331005910, 625965401, -777141705, 2141621971, 1033218182, 998590158, 150458727],[-704504617, -1377018616, 1314196130, -791253014, 547357689, -947372164, -634076808, -1001451168, -2146465040, 307020521, 1945469554, 784155017, 364459737, 1517664426, 1162544450, -1555977429, -111336196, -590724739, -238419994, 849486212],[1816293907, 662058224, -170340571, 1831798248, 7750632, 810204353, -1398079314, 1292445642, 1982351494, 1753477988, -1591437951, -767666222, 1972937241, 482579445, 407195909, -502612860, -856221496, -1960971531, 1552535835, 748096134],[-1391199384, 1650746319, 261198982, -1807328870, -1663198647, -1857146145, -1619123271, 888382391, -1775303947, -1464998474, 976652633, 574064697, 1912237505, -894810351, -1575346073, -2102851860, -902905526, 2032781120, -1114056146, -1837235608],[1257262800, -1717704799, -1920814813, 291639427, -434312797, 996540735, 2004919241, 1132623144, 4281724, -1817715811, 1286996149, -803701199, 389805505, 1364526018, -1212196248, -606045990, -347733858, -822552020, -1394632723, 1694385667],[-1665098467, -99505511, -322209840, 1633945716, 454183225, 682894645, -1293211680, -1687239643, -722143209, -588233619, 1635245788, 250586902, 1672198033, 1533685352, 816104612, -2038181220, -333561377, 39980791, -319451409, 1509750236],[-101020927, 779240602, -1032573029, 1541819464, 1162144585, -2004742773, -594856829, 1651429658, 1147450341, -556848220, 561593122, -193128970, 566404650, 667394104, -1800353901, 1787698433, -1555702417, -270973692, -852754946, 2072296484],[-802451339, -442920970, -541417684, -1595692218, 586169833, 960895101, 1720528032, -861466698, 1135829078, -355674761, 78209818, 540633503, -40505027, 1924113955, -1162683460, 801085200, 1520686319, -610535315, 2062492098, 1518853082],[-553363259, -1887341618, 675526603, -1159364604, 1708866374, -162620045, -1078099927, 1247426573, 425909193, 1305724338, -1497833332, 1013267429, 1085953436, -1129288914, -1242524856, -1947735497, -902457307, -919865699, 145717773, 1735405194],[-1701781690, 166909676, -29858223, -882117097, -1110561524, 682504085, 1835958187, -349273164, 1985726718, -686446148, -942921216, 1708680073, -416826517, 184054448, 1010956624, 374121487, -2059686043, -1927717678, -1723339820, -986644490],[1837254260, 1258549971, 512105887, -1683343146, 1263957578, 1319617694, 1454797331, 447530983, -1314929256, 1629668421, -443001284, -1575101050, 1916168026, -1746097082, -1784480542, 1218777299, 1623567062, -1107023427, -1023381750, 714811004],[783825716, -1393449250, -390068192, 2065687460, -366586667, 1218312020, -806875920, 1514188601, -220910741, 848301663, -228611973, -1666697735, -825304722, -1289531312, 283255424, 1952197958, -496944883, 82640892, 809822120, 1573255015],[905035819, -1268496518, -508440224, -1486217013, 2145208309, -1904472499, -1407433025, 1586166880, 821000574, 480810686, 2008428363, 564007675, 1263524675, -696862021, 178933227, 1908469257, -1810475549, 440599558, -124263190, 257039600],[1987569756, 1061030170, 2002263939, 1430816764, 1443184821, 2102767793, -2081737845, -229047899, 590057531, -1556781683, 1933831422, -1328848884, -476871811, 1212996156, -1063228261, 19874105, 1324713522, 1835596450, 1232649737, 1902928876]]"
values_37,4,185,"[[1763109782, 766417974, -888014179, -182021147],[1829741068, -1473737520, -1876003618, 97615891],[369819338, 2124361072, 1518477253, 1323150656],[1543506834, 373205414, -893916195, -1337066221]]"
values_56,19,47,"[[531358373, 1536753486, -1784024739, -1304334565, 1320948909, -1573877927, -276108619, -438782038, -966259417, -146435802, 1389522286, 94608803, -101301488, 1581056343, -1454846837, -739988013, -1323784709, 944215491, 670712040],[682711061, -1253647951, 1154768357, 1429836404, -1683441409, 619249397, 809110599, -199472022, -1355237850, -2099314950, 2140133731, -726350365, 207482204, -2001382081, 713164710, -1596200648, -499089406, 990746830, -2021000504],[346055888, -2088265931, 1851203048, -1871593513, -483097134, 263797375, 20773169, -832590748, -808893956, -774315382, 1817808554, -144180987, 805299083, 769253921, 619016375, -1950585822, -462760577, 1485503358, 259264743],[-65532010, 797860541, 1472175672, -2058055780, 211619680, -1286830680, -636853165, 1111197497, 681155261, 153493792, -159463619, 239667843, 253632390, 1423728191, 1839682004, 536441979, 1172824224, -235409051, 1962657870],[-1690026869, 951788154, -811259074, -404685668, 1572625956, -710429644, -132408259, -1974278838, 1611788374, 466466899, 1863055217, 1299631186, -226993146, -1543588814, 1946819687, 356906751, -1168887342, 1902365378, 2115389684],[-948659437, -1397527861, 1933621282, 974425402, 484291764, 2019800626, 497091641, 265227113, 1860346667, -1843495632, 440864832, -158895693, 1842279780, 548419652, 1979511485, -837541649, 1861932752, -936024794, 1563331623],[295933486, -1550340992, 506825304, 413792078, -1864020956, 630604956, -2020300716, 1731060550, -282738226, 662743126, -1001499841, 64744824, -1177509707, -1245443309, -1784256118, -2007893836, -273789787, 748794149, 14554265],[-837389150, 624144509, -2101548494, 970492274, 1701337970, 1472289602, -85294783, 841999657, 538070328, -133227311, 1140876559, 900171134, -2016005713, -458651534, 548144065, 546123455, 242022361, 1651353233, 2116329118],[1483242025, -2093935361, 1335527090, 185356462, 1698312066, -636926406, 258638175, 1409880817, 293158436, 108621988, -1333394655, -1416950158, -1595244747, 591609497, 1856294485, -697418980, -592508517, 1586249663, 213156702],[-1426602813, 2070911387, 1371374, 1639668219, 344769854, -1320210773, 39988646, -2094352776, 422575524, -273286295, -120084633, -846242647, -2120368149, -1615567352, -1463395853, -1740450809, -1761888689, 585723627, 2113730983],[1996994938, -805276374, -1297307663, 1385362901, -530077209, -1572431635, -112085443, -1107127617, 329838430, 619815189, 481006926, -1154795093, -2100277960, -448254712, 1422658727, -1297937628, -1568957, 756334879, -1338849422],[659427494, -1018127410, 979808574, 76738635, -1906082474, 1611500619, 1013420242, 1843545054, 1332588679, 1536810422, 1362391352, -1359050753, -392400003, 407965078, -544700794, -1846841213, -161105676, 341030574, 1743751129],[-143786464, 1092251598, -1744165223, 1744237319, -1688157375, -371778004, -1049055349, -470978613, -1387156458, 643900516, 2111694822, 669207946, -1628443156, 1745461446, -2093664398, -1708758795, -790243447, 645738818, 1867721034],[-454211705, -146636277, -1008971025, -1335829106, -497821111, 1335179639, -266603077, -335258741, -990788932, -659121743, -525748392, 995811483, 1027211128, -231504351, 547431143, -1337110087, -1534299018, 1207998689, -666827264],[-2146306313, -60379285, 309282174, 332090642, 1269411034, 1709588716, -436961784, -641905102, -1837116059, -1126278893, -1940178223, 1767138179, -453494822, -426117836, -673228603, -1334804660, 1719813273, 86213968, 1688991342],[-1036413466, 450399431, -1600039447, 540917925, -769776519, -2067250112, 1670407822, -748400541, -1424413682, 1213073377, -888506536, 2122635517, -2025520236, 1387761921, -1841832871, -302289997, -1933341231, -115761421, -1500524736],[1085741227, -1833960117, 239265229, -973088959, -1692969501, -58653809, 1598174598, -659847579, 568905738, -857448541, 1509712562, -1308656924, -313890938, -1953549670, 633407685, -1748065051, -16639282, 2135746600, 316539881],[1087485955, -883057430, 230133760, 1078095748, 1598780760, -887787271, -643230372, -1051160850, 312679682, 569393515, -524395170, -259257956, 1199451116, 1972080767, 1567265466, -1892943488, 1216507202, 2053355623, 1869085055],[2025293832, -1132275475, -1893161913, 1461321393, 1544190978, 103115641, -2006665560, -1507144859, -1698167473, 431103541, 1842422164, -517583610, -1540158068, 851042316, 1319301021, -687041934, -1621567909, -2036464302, -1904056665]]"
values_63,10,103,"[[-353359409, -853779187, 1704208983, -1885917369, 822957496, -299821012, -1693960399, -1115199454, -1901197464, -1630695306],[1413830634, 1178854075, -871061417, -1932808667, 1877847945, -1980402510, 1720102438, -1275278790, -1092190137, 1993234202],[842035247, -1678021538, -1081360603, -1150045581, 1665506987, -51689606, 1940864687, -531202532, -1220883629, 1835105018],[-688495975, -2039735434, 1695853921, -2135792813, 1590333627, -779124650, 454895440, -1530802336, 1537681414, -423483216],[-410650233, -117166071, -878197071, 1259243758, -1772039792, -2003355884, 1833457487, -509996628, -609676037, 247623132],[1493396692, -1668855684, 1084205760, -1485974464, 1632775798, -774418386, -76514664, -1962759646, -593297869, 965167119],[1079018398, 260494155, 1597838950, -128571292, 134985924, 292770929, -1969952848, 142790675, -1962971967, -1836753169],[-654800103, 621717058, -1913817426, -840896022, -1154158767, 1250435838, 206374227, -1654363496, 1730340934, -2117923325],[1116066967, 840978553, -1132417803, -782520028, -272481916, -1378560750, 1246401453, -91441173, -432641177, -1719707369],[-1585532195, -846940084, -450433165, -1136246550, -1988240551, 1976630757, -501086531, -1737919622, -520230823, 123023552]]"
values_35,4,60,"[[-938766278, -1720528957, 195410297, 1688548992],[-775077329, 1451354236, -1452170166, 1630653531],[274145247, 601130420, 2120160560, -1874198045],[-1132090403, -1775949300, -1016388375, 825517248]]"
values_97,14,185,"[[-1942224210, 1058768892, -1804391999, -1810368284, -1141383842, -1571537783, -831011527, -1264593299, -1544894739, -244960295, -211117838, 604081070, -312910535, 603789889],[-914790295, 1366232841, 927247398, 74176264, 442096349, -1177377961, 1237115892, 1075162027, 1694858982, 1283482003, -192578107, 1039233047, 2097233440, 247971535],[1653563915, 2000772057, -311421693, 1364035108, 2103531909, -293472106, -567788337, -761585680, -2135356456, -812463063, 272101512, 1455829407, -1723313066, -1442866541],[-1501780993, -801339384, -1616104612, -14629430, -1236793503, 1501607110, -1241420913, 2133079805, -674582716, -196122184, 2065315476, 109856751, -886797092, 1026347298],[542774502, -2127203894, 424015386, -648281442, 796583733, 1367548439, -600097170, 1833473548, -1553112623, 1281280550, 536978068, 783593206, 112811489, 1328397338],[-108232848, -1875724582, 1453623976, 232723928, -627592501, 563549913, -837266437, 840241745, 1377932567, -494042157, -2076096779, -36633747, -1559628020, 1350110459],[-2096667785, 1192608951, 1514412375, -1580543966, -658686837, 1769919327, 1686082252, 821446631, 523881780, -2118429653, 256610754, 1108269113, -1050411528, -482619565],[1524650423, -366911422, 1717583317, -1373615768, 718709205, 102414630, -190345170, 1821607760, 268550117, 1035770817, 1851416775, 1384770406, 834342372, -1841271310],[1630108130, -511205867, 1601772553, -128239779, -930002978, 437572833, 1002785503, 283243796, 1193342969, -773808002, 1412922067, -666404607, -714717083, 1857104969],[569424114, -1115137459, -1814935581, -222249298, 317286791, 419853003, -461776715, 574840191, 1891189711, 1370351053, -610941066, -87945503, 74591138, 1129786993],[791342288, -1973297215, -1163714398, -2118416981, 694066521, 1635303361, -1992446731, -1521106536, 893001545, -2088289619, 1146375065, 814173005, 632127447, 275293489],[-762288848, 10316116, -1861551065, -954090994, -1385218965, -793546807, 790778863, -1674350682, 629967917, 1685868260, -1056622508, -1214550559, 406840674, -1030605479],[-1611976990, 2009599184, 85571684, 207663740, -576807203, -1457038437, 1351804956, -532829361, 230307471, -1948189248, 497108800, -256449471, -420031228, -1839297328],[-1235472448, 968083342, 752586157, 2106419528, 1913776643, 531081162, 830046395, -722790290, 315594362, 759792156, -1691699206, -1654873828, -644790929, 585343258]]"
