inputName,size,available[size],allocated[size][size],max[size][size]
values_86,6,"{4758492651064589953, 3786938422898770689, 3646725665579969545, 7573113906730367077, 7558418181369670124, 5293198453355127183","[[4427374330499427989, 8216928129037157247, 176119330264623031, 8287086330291974891, 8072092155211174651, 6990702967754653727],[3771611159777551048, 2173433359190400323, 9095632214200065940, 10723833003797208, 7914237853445132054, 4696961627211761507],[3425361754598130637, 2791188724109691391, 5323477568150144552, 3502024886314859642, 6239506450376713450, 5968523396848673868],[4807937028290755657, 7278117900644828401, 675261111020844329, 696781161140572672, 4703688693785940674, 7546988440571909345],[8402947458953145196, 2871843591725783590, 8172007935135084463, 7023328013792584455, 2193211241052836932, 2584911435341879037],[4317163438563388408, 132901163261031172, 4248216530273893448, 3703180863401156790, 1430335107668699134, 1077549377378464299]]","[[1092355961986139274, 7060184979966556312, 1451410471904123449, 1461531307705682520, 2562638675872281146, 4286374606513302289],[3450223967253699892, 4532301951458929735, 4729457817582346690, 8530645305636194390, 5555480884517042830, 5699513802136415147],[7158844504658889208, 4402418110072578861, 5509919106797081092, 4970142675155010277, 1411722026634013358, 5389495977488731814],[5110402978890530527, 6274223653209056411, 7370817514595287351, 1856079217018983407, 4775998417191827377, 6220899918051399074],[4503635911294484725, 3654428113087062151, 6247711939283565164, 4819608957879864894, 3929625812134916495, 4462626677127185183],[677294695832175686, 3219528991010327281, 4919519896759664234, 3417483199616353054, 4831663855158484980, 639100701415255801]]"
values_37,4,"{1687033714225924614, 3310822388451451533, 2312917522089659183, 6076124920495238839","[[6767411317268481606, 8660933068006144219, 2583311324412126737, 6531606458278243743],[2643366769625551208, 8742758016706533575, 5354923258535394580, 6988620325518955282],[3567962155679065777, 2121439251159259326, 6571920976099278452, 8430036879162258023],[6695549440231387181, 7780820337495985054, 3799388637228566171, 5085309982166272001]]","[[1920818107108940671, 964085604701871788, 2550346659888616308, 3164140708172207008],[9211925275132995246, 4940612963050803792, 1785540439374719959, 6710946230335381484],[7711102482017570479, 1859395065489719087, 6123189575864561874, 8201054666003674928],[8830866047149073905, 1008141512697503471, 4388920452613943501, 5555314156503678994]]"
values_56,3,"{6634402480648211896, 9080706733806106596, 2060220420418716738","[[6335777709529930888, 3807711545912031220, 3051279317871869331],[1427785936095649607, 732287183697571339, 746293997433214520],[6345358997021892344, 7424330720613245918, 7168559382206010023]]","[[9174943164035433511, 8665599619397690805, 3302646424698315159],[5369743291515438557, 8494303360942871880, 3379965400328614895],[974302593839634382, 7630575249219506278, 2558617949856663744]]"
values_63,7,"{4900902307488050540, 6808601750143463155, 8679167377908803665, 8610361096434506173, 3452730682820445564, 4994556045205599165, 8009124182494467691","[[7626764554147570492, 1015445095557181652, 303703105033826483, 988006465947472147, 5197523295243593374, 1714165608182299978, 8476346523744310917],[2409528991935515915, 8166311306172856692, 5666555291155360624, 599945368947023167, 1098484164178828592, 583888614774471704, 9113472780009432204],[6197875325211957270, 5680476936226513116, 1223112255453547319, 5879560832957586249, 5908955629762429404, 1462752139830522574, 22321952695212228],[5401834102214914135, 4276138377825320187, 8313348782492214951, 1987413220690391688, 3176397263660755578, 8340750095568316165, 8230635262344826460],[5663254827196162759, 1992926840444290196, 5119656927708136981, 5113134619979418819, 4585760246691741994, 5369703894245607830, 2017204887185940340],[2616584826902251975, 8869550609083711406, 1398778600214094900, 3901600488580336978, 1953553489376916421, 3460764104752233840, 1421076418085236686],[5836702706860907476, 6712908396531462112, 2980948221834323281, 7250459357829097817, 1419873700997931755, 8387126989796169777, 6907582990699812926]]","[[3908296636401057898, 425752952549834962, 6156349798072049724, 4075684061516277979, 2265100919423878804, 965805080441551971, 5509668061431337765],[7730878356422987395, 6687496353949447688, 2654787135217622758, 3770078422845534968, 5735603166908565704, 8973408118376668307, 9065117015596512517],[6477193149279944142, 4755570982854003918, 2705859959582210321, 4984876836334247636, 1033459688384276730, 2208806173132359817, 1879823018115977539],[7314042363980581234, 7406911767341932356, 7018623561746812347, 8652598558804195200, 3602860293914031378, 3421827550132083909, 7043463562497282642],[9141261915309466853, 2520845516331707957, 5019455101011325411, 5699229146140200426, 1755807847895215871, 6601545205300588007, 5813033478497258709],[2075637643806086101, 621066578615446733, 5849666260687074375, 9034192434902193786, 8707971984170704828, 8322663335934618736, 5860100358488060383],[3819304057017381409, 7480881918776965893, 5274636739533664480, 2113525811676626843, 9126460600657172807, 7302301013150079729, 4626560963489766603]]"
values_35,5,"{3086817780827249923, 2622723814443629954, 4550097292217082622, 9162842299996735380, 5797291745270648316","[[5715754476719969778, 6922488972700209140, 5522241089958009501, 3713453765136320214, 8489107481712351433],[2163454366722279060, 8988335431756413406, 4640510239013874298, 4104577441663107897, 3461032998804538928],[964563287184640116, 9014241525238978738, 7868124790618129199, 5969816892661033000, 3870038700353116994],[2393458589715278870, 8178787672214549239, 8742628607517552999, 8197433470942225560, 6573763420209652789],[2019392115501691282, 5476942452217224167, 206312781740511262, 8567977035472158019, 8376480669361938501]]","[[1985786924134281046, 3631436944852274172, 5980950419035168031, 3050206024824399289, 5523147843485040746],[1673966789980634621, 1981002698874020107, 7246838871251073425, 4355730638873023580, 7599310565141171618],[7210327311046519164, 7526605713515125379, 954721317014432481, 5206228681248525634, 8216507825588693544],[2472940337958719621, 6947091638908961192, 6770033031389721192, 1819572055737157760, 740867902240762682],[2875296958400531853, 5745388432552523843, 6035857818951461422, 5277035447575291946, 3286508191208723439]]"
values_97,9,"{7232629878403841285, 7621827859684529394, 7506922937870330560, 2359784603672534728, 6972686400616986707, 6593058758216050154, 3567628765423719804, 4822317278080324906, 8951235155265235514","[[8891230272727956549, 5396413536336814967, 1721683010032699971, 840425468790004276, 1370920303314305486, 7016118744989922493, 3090938125043052254, 1605518081780207101, 97798551948332027],[7277015261130700269, 3917193723278823036, 6383945963195636259, 2817337654683409690, 4896869495212454508, 728489411150393867, 2973353386527436050, 1031513832232331090, 6001271784899271599],[597862339307966936, 7921743872525392183, 6090981478203524835, 6266138214922199645, 3209468857351897190, 5005897089484961853, 4599807960955975642, 7313707712546057461, 2525576458038361334],[2600215827827959784, 1269325576063130949, 6824618572523479496, 4858138449300922154, 7770483882276966825, 2223148462543698484, 1032558884658958450, 2670627360283370286, 4288425242589534770],[2521508993040893385, 5701930960251735831, 596458611716276745, 7909900029462540264, 8025813937009289970, 8389630463055446355, 6841428240304198442, 3606030288942821953, 8712535651906615849],[4815636365263547422, 2318474927270259479, 9139389336591120471, 3260845641628729095, 463747411413085827, 6526912035404527574, 8585759265974462597, 5933280193889308889, 6890113024648682281],[2488576672063545592, 2995560955142406472, 38316580378523004, 1225109337930227069, 8172049074266028170, 4463962278106908175, 3259715534426020004, 3246712942340003059, 6139291413136383980],[2235816954365873502, 7892929697865920485, 2371438775025003738, 2041348887432958299, 408570430643617385, 2145712760571787803, 2324019389040479322, 2827788368571223924, 1360306013237738750],[5780683837349383486, 470372849381786769, 7160957895819698618, 7776915131792656182, 7524505754194341838, 8196432433070342464, 8729547447543687701, 574900651658413228, 8097594853803976465]]","[[7121825445469933901, 7498480670397817026, 138258051794133026, 6956235258311298986, 8842746734915077587, 2448471840893664952, 4275406427985176228, 2882047740504995284, 8660599159572500236],[1037711256733578454, 8959441547085375789, 5293008952099982991, 6753287483859961080, 5590844470267306305, 2632036541978154369, 3600988236841477145, 7332382343435126785, 8708149637764479607],[6212641306677969384, 4906502340725958618, 4136121126076343086, 7047413564442798343, 5124038503548123997, 8804085837745989049, 6548857837503093264, 4526719720554114503, 8753973065590889153],[6808142237064549705, 6088290416687101685, 5248735853886990923, 8614373151058140227, 4009199921660470802, 1763460115716003312, 45809840693839618, 2310610077337208800, 7020692160444750105],[5806791219167738463, 6562432883002367135, 7847437490966675367, 6357172719317143460, 5000867416687414828, 6906070516494035165, 7169558257062013665, 5818348575065296237, 5081905062183909666],[654647710106479550, 5317964462546525199, 9205892810808360, 1126270533091367806, 5357134179943427652, 4615988754871808112, 5736923690320769767, 4015209867205346128, 3639470464453671213],[3982597168354872502, 9171556812888982149, 2414623000484553370, 3190267068868106708, 8343217363026153562, 2902204073581251590, 7988195316498059040, 7872221274611024036, 1186585047909124251],[7756180559856715087, 6028801095053562187, 4894300720525080261, 6587058352770524450, 2426656382059734823, 7866631719148013661, 3842360694880904161, 6410132554603922669, 685166015615600203],[1855745305121614211, 40561377083082080, 2073852403322599029, 7223229206816076539, 6045323607631536803, 5306544357882663182, 2202023388862283991, 1248278672258876334, 7574053326911821153]]"
values_75,8,"{1412939091557610956, 43361901877007150, 5775491234050110697, 1300555223437801466, 4553499013589443074, 2958252361847262872, 3576802328000382297, 2845630193928144643","[[4984165497399953632, 683632735629991064, 2863996948096919599, 5288299089560013577, 5356536653868309697, 3146002999507280280, 3017767278269676870, 3701697440680775864],[7986627373751857133, 3838171196943504450, 3103464145277453370, 1925958925741640504, 7877671499382736237, 238013620864801562, 4559088194462076171, 1085759924383162869],[859162640406113832, 1853151855221066621, 8537558415882385254, 3578418899919916777, 5873970793869753684, 1444886410226163690, 7625912768906133150, 1043500134135890767],[7801310953575820276, 5818531979238487271, 689895760531086821, 4869162646248514656, 2346103583852271491, 1613034960617843884, 1987109236052300765, 1931409577712905365],[993946885957345057, 9165967461972086880, 1821377326067135175, 8525669186637670093, 7354832730448467720, 7035781950201148308, 4459185435959420513, 1513689457331178489],[6569974816511961342, 8475476203478568373, 5727504760412348001, 3220570637331444301, 33188472414934797, 4089427665267528112, 7280778650120964329, 8610289017910058059],[219965979905836894, 1980830747011024243, 5233944439085676942, 646087034287250678, 2721355667452255527, 3931796502911330023, 7178427287998882103, 3365642296325957452],[69900324185224656, 7921030017409054548, 8969318464924825845, 4675193305700288549, 532603193602996757, 3543661675961274463, 8883318756227427932, 1064727264489565124]]","[[5115325620159695319, 8240083479587727314, 5494874730704329885, 2384861797111735870, 7189375392731457974, 3106356215089053697, 7279759603398038128, 5065499829157101940],[6861522041127694177, 659508965949365761, 2587184495009939399, 4818170411073497128, 3323162831024493687, 1153171697850310512, 7983349525290228231, 8988952569147989937],[7070286846441047546, 557403335321318123, 2597045664597130991, 5491624625073754719, 8901086748804708172, 6568496908582629256, 2895220473840297330, 2894060514822607240],[3361561607808044146, 199028532164926406, 6003799575106048300, 7929111717743061310, 8398316699952526555, 1763031961491499306, 9047911657943461589, 2136841322950201013],[2833479808723745191, 5054116642348470375, 5219766755469331946, 6809636971302232337, 4812110845022961939, 2550150631165840517, 4859268547423492491, 6325884763738105644],[8248645906704179614, 819848987121384718, 574612656518023306, 196233012322240928, 1788965494298468094, 8135731633397780175, 1184799198773103585, 3488814986281350372],[6548394236546115226, 3789811548484797463, 3077252719175982146, 719983367128797460, 1537720233101066155, 8671183124111867910, 6700346005503382806, 5278138535911696325],[5967475452255394779, 1914071349160482447, 1439423289415513369, 5700603110154066849, 845126066771811200, 8073984918130310572, 1359355760325365132, 3685097910847578824]]"
values_57,5,"{5956725723018731889, 6287777730978896393, 2749813162458686115, 4141595729372880296, 6774893864612370986","[[1518092687927468974, 3691762189941984408, 86990953454341595, 4304564320184879916, 3794465992571767736],[5653185978905458278, 71985428266171413, 261862286129622661, 8226362838818752464, 777748774769881444],[6135216460497427846, 8894493739585409097, 8000545583190809366, 9201773988281915557, 2302642709529127162],[3982655146845886911, 8608923443169245888, 7153529803991487167, 8188686176935251014, 2399771535952487033],[2891605043202458579, 1251453136301344428, 8936395141433665909, 7679701944667945193, 8343610577950811296]]","[[8468924282156254720, 6488587137151537606, 1892274012803640351, 2099185004978000003, 6110143350854844291],[2005633396706393751, 4558415894676699944, 6098394992981460644, 3378694619157360290, 7409794401801590944],[1138551759449062488, 7809531310191277421, 4686875924331835181, 6292602310601921382, 2493546398928593294],[3792780195999855680, 2774225376073008140, 507595231841310786, 4841326642523162733, 1194076206121426600],[9177519222487591192, 3238757500785956347, 5155261427735580774, 468059663954493918, 2721615832688833989]]"
values_88,5,"{5746643058958653271, 7152856600317380207, 1762176365536641665, 2146833907749590363, 6891184921465820141","[[6424599301657656635, 1616434520007206249, 8812877707605090163, 7946265119570252127, 5595413195865604118],[8878774023686932848, 6240403032637452382, 642345221646301744, 2111065612108854554, 8115029085077736481],[4633957676070012739, 2342572673367928769, 3523266134734630612, 8103839868922714588, 5207238221171788465],[3178729308225207793, 7619986570116879100, 6423079577870023937, 5075970111682370415, 3914712365355391421],[6896311228877632846, 758150418701120802, 42906100451062560, 4520716734353970960, 1611071236977847641]]","[[1315385713225305824, 106328705769741323, 32551310266639212, 7821057087750387848, 1735535528016871908],[208008784427387944, 3175056403785107631, 573395613003763098, 9038149615107297804, 1342856125041386544],[5111926901013066870, 869451347091028405, 2675083067244141380, 7598719177783859162, 8603755855024854327],[2250245435721253401, 513620811202765050, 3812755834296805456, 5293557071746818390, 7845882194776483833],[2658302332214287636, 5593539795656440587, 3947080061059064873, 2772196289651713647, 5652780477184807551]]"
values_10,8,"{9185208173155292086, 4302242228797419717, 4173975756065694057, 5800946671054338143, 4568056038518854601, 6048981825839722495, 3549638925562268408, 2621195546501785175","[[7061697205022111048, 24515833376874841, 7343217942803509130, 1009200719703162157, 4662256198313728654, 3707720304003703542, 2944393079988659360, 1958325597728556014],[5789078278337837678, 7906502332532418473, 5800429607204390654, 3893169481957067076, 4788547905255381411, 561370346659887233, 6040514265863709800, 3101916583790702148],[8181081126565773539, 1007137339188480850, 3825969393841398394, 7323215407215660911, 8777463133252207132, 6564397510958818999, 7448406740389477343, 5096854236085018422],[2149254000595430543, 8494312221587922520, 5920314438489662005, 6429845565391614646, 7708438252350408127, 1355749160567714720, 3554259828871524667, 2133060240797867843],[478713121334686604, 5764897481383777763, 1088703110434108596, 8297358263756081111, 4068621805994266061, 5814373315917643078, 3203972640851300751, 1416524911399341688],[2607206133860438298, 6583297090167990316, 6209713833174692209, 4885033532265956476, 6921285551451183336, 3088594179015183994, 5430049809342983839, 862141150990650329],[1077178268517895438, 7127176299860420635, 7580647220494919933, 3297869908964005907, 2131737094117209368, 785886614713210562, 5333403000254175879, 4777079311900626246],[8232148372461926169, 2325118358515783509, 4567327702511726330, 3281133842004439401, 2214139553685637655, 736037120341748849, 4626482142680056593, 1660529768662687781]]","[[2375794284403577265, 8239931520396361327, 4926875475788766395, 4441708221550739723, 5900753559576844231, 1748481511143048273, 9165274101334112450, 4400155877296598886],[2121930573664697677, 8697189075700035682, 6224734083734102517, 6208571142963237691, 988909913607110327, 5505402873833300022, 6208211066328700640, 7665683182250112022],[2878818997499112661, 182510371550141690, 1645525780156540191, 237706568611424222, 4283358281401854058, 4890491826321911503, 7521807125784903368, 7638060014173829331],[4219577891274769505, 8998648010241221333, 3174764554845579782, 6252531561923336083, 3591334052344969228, 3286517659118704799, 8355044012190544796, 307654398479570378],[2358230207124804731, 3907924597992126099, 1670819456810904183, 5917229180733998077, 5975562726983785680, 9008167510581628612, 2293218388308437126, 2892555515994516371],[5026475195931416243, 8288436836819713919, 1094216587771581715, 6167529839855242715, 835402570200528634, 5759433000943149823, 2000851667278806622, 9043369365479981372],[4100398171177249234, 1192236333893348810, 3064078725194598352, 4214038480544252730, 6059383628764055128, 5335453965270856150, 8403646591931983130, 2017400226787272443],[5008677175636969961, 5222715574823300997, 7351212421477534898, 2238459428421740667, 7534549160603927126, 7834667670917466794, 8806566654544708357, 9017194534826848951]]"
values_53,8,"{6699826470061347986, 5749200580523944429, 3801626605173406671, 3200451498725179715, 7755926687764991344, 7395100681800572503, 6342912367483428259, 4550373208116410723","[[3574644508524222493, 5375801487521163257, 8306172155994294366, 889202591714232216, 811713278603262238, 2006322363300940362, 706520177098996594, 8158715050956003683],[8038647348378760984, 4994940670881106721, 3606333313757177812, 6086707861142093771, 2415059649757336998, 9121457709919324150, 4995140974664182666, 5610829796089699664],[524815108420264215, 505037581457985839, 7284999875854642945, 2944533796525775171, 7979726127876882491, 3683974021275193499, 8409534985451880319, 4719962848057938938],[7800182819771306102, 6530640673708263895, 5713051499702961396, 6556299164527315021, 434424359961150488, 5967435149741988060, 2951505927536608670, 843433952206004188],[7072957594229633100, 6826158066133817974, 2868787215781458725, 8427622707883271513, 2065993827664725939, 2408494090691069513, 1991991627579389646, 3784206802905817286],[5709065710653548921, 3860555572569369461, 4501995594206640408, 7262756891794283845, 4927658985372201012, 8608885179549894047, 9145785024380577133, 7990178300625459832],[8918221988549909199, 6350275507293684920, 7403177953381286030, 667012724826386569, 1951127464816367190, 7595674752161783013, 774167574888719849, 3422387102208635245],[7352112520663835075, 5979588480076400754, 5877897640725630085, 4473427135234782259, 7526153810880955728, 2775855772231810492, 4535432317649143561, 7116419343797416541]]","[[8181325869823245760, 5738778756137290800, 8463787894740210863, 4984158188438037161, 6396265791442987914, 363017178606432217, 4440628163536230603, 3276518594759147950],[3333479418720589933, 7698210188334249917, 9103708111760553363, 7833245166984591935, 119930260765365863, 8520877564615095251, 3247265636219812244, 8855053455954614336],[1820289325365998344, 7188884941099044191, 6511731056450468927, 1299099653841985926, 7300321664585195855, 2009222721362084673, 8706430810616272078, 8667714874288397210],[1885059185501303149, 5077955823962064179, 5603559279457682711, 4523086825001574003, 4866889197581666029, 1952119815937313806, 3237901495150379795, 8348970079048724172],[4474944051285669607, 2833440260236594407, 4606454742284887658, 11115351998072673, 6077306172580413648, 1482070165606229853, 8739352334025593103, 4805133091790349073],[5940460255168973079, 3117416696920689025, 4136476221933024662, 1729899184612885995, 9110606382804296953, 8987711015966878682, 5394195101025504983, 5798692166327241291],[4422305420623127149, 6304190009597377960, 3664431548535997247, 3973011933984042165, 2546059364917254494, 7122878667294558872, 347535170758737946, 1278747908626780112],[8807953698690042674, 5665305406897951586, 6215458952486126762, 5954898716535100347, 4225347061283070511, 1479469539345491545, 2994186570716243109, 4362999080898022679]]"
values_8,3,"{4246988809564817695, 2414982528690612517, 3741828134771310213","[[2243271402273719629, 6915139351694082120, 7267272128560053313],[7839613080766417641, 5182151238853322900, 5865078112600205078],[5221428974595763410, 8274280568921548057, 8267567765354921053]]","[[4095686367489710829, 6705486466440226127, 9090912917016178021],[1793629449981193102, 5621943412421204405, 8332062278334158689],[2624983969949325382, 15939271102804197, 2150573992951891439]]"
values_39,8,"{5361912198704071339, 8194119340782156642, 5036901865919383789, 8528308822155107964, 5910770181466312707, 4935491899436009084, 3688243919258359937, 7796670078883821962","[[698018032017681315, 3811182676235897703, 9181145385791880671, 3886109970065411549, 2055164905144531778, 4217447972879877516, 6709026155822453427, 1964959090842285195],[1309776991823131260, 7515838204662578297, 8780987142966669753, 7034404716694402131, 1977640279480656894, 7005770844455993212, 6789832095104372035, 7640191387287768162],[6492404778081496626, 3265825181976650443, 509524988926437317, 2491076556116713927, 2455801886335596031, 3675658012234168284, 8913254254431013981, 6559102734902020551],[2096195529992025854, 2085862623926735532, 3429191360000783338, 5058769363239870337, 3283147256936722784, 4729305524817230823, 3180056806833663391, 197713776653155239],[4817292210490152991, 8748883177897202972, 5391046557364971100, 6700776226075644157, 4262805795422451115, 7756483612243688927, 99625252216856639, 6656448919531877210],[7825649569153322444, 1886050162499452742, 1933763579149248517, 8897165418493743901, 2023298840672786738, 4693611211680868433, 3290938229271232727, 8394401145817222623],[1823744236972331, 8447182163696702724, 6037089926494545405, 9084164174180724193, 46706627390577892, 6539920676932437015, 8504078263075202446, 7574237850772982077],[6048671219705866515, 6132796982347139440, 8283607506781524076, 1657674239507785989, 6016302672781377084, 7193575580788874563, 633283650041186519, 7184199964296619925]]","[[4425014859401974699, 5527738289123861508, 7302611184786715246, 4904834823619026539, 8763854064290540307, 3350883152203583927, 5125735936574040056, 2043675693070644742],[4604441285893452026, 3093068066221004721, 7384890233904988339, 5349411560874187355, 6252596427420179723, 2707915395379151179, 4511566444645153702, 9117902205312854999],[4703711047538727388, 5149918521390026559, 573956564821260502, 1535955551722787971, 6573647731386739128, 1507651959055865443, 6317095281486674165, 6323430140418505105],[8074759041578903600, 1103291296938949058, 8634392181618086668, 5447009694189893439, 5447039441156297396, 2449711620512245758, 524320032708746597, 6147405274220941703],[1039212631802082218, 5207744598944043566, 2632588435135203342, 6172785361528610122, 6085047952603358848, 6495154034437391735, 5517629394586008472, 3839698530497606461],[4951031937356513418, 6298138527592400512, 287263863497228228, 6004472734458419332, 726523088443899475, 8536086060985982142, 6972100666599761232, 3620957937914016162],[6377920086723793954, 1819857545991065336, 9035634419053983676, 3701342588786102190, 130775093079467590, 7858760229588287967, 5808835594193070347, 8679261773734365355],[8176029473824846019, 598344163240228810, 62104843438974787, 7154590774511698809, 1786779846185082747, 5046579216456617646, 531155979498759196, 156506618648088536]]"
values_47,3,"{5066558762158070992, 3165205845597511578, 2122241686395330853","[[5109513048560802794, 4384536933357525925, 4641372698896885576],[6528526139530992499, 3687393285320325590, 9149599203424752664],[2345188764363756810, 5523914929821556879, 1049683232699186965]]","[[4808957073628163732, 8161559559487708877, 3249738571912677723],[4328339985122073633, 3220255772762921781, 3703123287007797316],[8563013111385095662, 5272344227239995894, 4556032777147334993]]"
values_60,6,"{1949038475491516901, 3972363571202367272, 2516497534572542054, 1717237927487639088, 3962670848314741498, 2226868031939757162","[[2526291452906218360, 259782535792777966, 6264611796086118170, 7657507223890149200, 1179265987131128233, 2417739433627785591],[1482217600101901536, 9049967361165132855, 3067478508187581834, 1887730681612860779, 1910678338247929251, 9181427288284457235],[2121685265393224457, 7725544368899762951, 5759665525683242963, 4640332424523908715, 8459809961593530167, 6854894228748108747],[7876650122088308912, 8793124180833888397, 4210367226390237195, 7878492693679311635, 8812762918296664206, 4144745659404508408],[1236491451596584746, 8333728512101035124, 6551824504462881199, 8583269170086096213, 3178562079265319334, 6604105040607046627],[7564294601591668449, 4357426801386360177, 6121126213023121542, 1048478634889899173, 108101664485989001, 5957283769226846910]]","[[4033118698210762837, 4492956046691942685, 1496278303894547922, 4707587843116285539, 3312181513758588879, 5097384507356629157],[1162833558972677216, 2768288554435108718, 4459909968913553917, 4038028924474275721, 7673553648482052117, 6387422864745075176],[1371774616533186781, 7044327691932207065, 5195134729901294976, 6966289545365900529, 6352107178658585334, 5024098649816035215],[4337815156371724208, 2736269068557683982, 5700652662547458734, 2901610669012090692, 2660412882913545806, 2951133163933938250],[5484745022538488720, 4170957969438541010, 6716367272964526614, 7264733125269391676, 4703989716401699303, 4650670771712098508],[8753730285264293279, 8715713754550217636, 5565233126017196946, 8421476791682668777, 546490151128937148, 4492933751630821322]]"
values_89,9,"{1606363336776585703, 2704018346357836073, 4529381023772155872, 4845609057871612795, 6668840434284288925, 7483571437690371360, 2489195536685898415, 5667706461435495600, 4030694090399871124","[[6081584526149818639, 8133549037553291032, 180212117835173297, 1256836818479371474, 7105163283032855246, 8827613411164338592, 541629957067686684, 8064298174960509499, 6328183673888170070],[1200321387562329149, 2604736846883804897, 5321322633072861359, 4783018032477516321, 65466115621470876, 3637429134508152771, 2680826285464767736, 8533379241981255283, 8498512634095921503],[91013716970853448, 5264741051850041507, 1316392769377405736, 5286475893329051463, 7492630298852336314, 3325476168803732465, 1200879622626533632, 4698423980835407173, 1560946828460331804],[5174947625389671655, 5614473596258037831, 853845843407682113, 2573479429638344993, 8610147745157526858, 5995906577792160938, 4359795567048262296, 7327259053787642759, 1087196452270230815],[596883475388829499, 5350476466624318416, 4256108258269340706, 351264606509537916, 1573420752400383161, 2887862335610824521, 5813781058007732598, 1205286585288496543, 5767949437888755202],[2076720314300900132, 79143972723517370, 6971908193867865917, 9168897307603575157, 3121577558121798839, 5921118522888699513, 7496213488492497479, 4628153313971401916, 9033226784875383123],[6196997099921916673, 6600887950537638856, 623116982121345488, 5161452290826635970, 769966538732864554, 4256996012290603148, 3765197925457374412, 8212790446430856994, 8155734129387006617],[6906914835485397569, 2883517763523561995, 749520184777056709, 8916448707259852108, 3521063083734063120, 3974425133401629378, 8767577408053183746, 26811198984578073, 8138799840736110241],[5116025089414306218, 1037361030484766885, 7310645514233937676, 2544205588857724516, 4718786957963909844, 7823236711620550652, 4513691366055942183, 4581031652995538204, 438356116566099878]]","[[2653246343478320036, 703445848924904242, 8960942695277678428, 7200380983510482125, 4981397970553191026, 7442753329994599743, 3904114112022465264, 7369214214986991774, 1705263388207121292],[699699795581506353, 7346874773415033341, 6122709529866121456, 1831611178579433039, 1496389763090552480, 1541927980651865543, 5902722297601953829, 2919303366426104499, 5640119288457662551],[5352605740476354447, 7679325859929706379, 7010446159746520833, 1928367462104419630, 7533965561277048343, 1086980376344453794, 3417556924220842171, 1237776479865900402, 7133952125932819198],[3954627649591637555, 7761888288637208057, 7600871606739084764, 5212732679613700533, 318926752295692921, 6918367547739240194, 16879158914382938, 5803251694083170265, 8112739667561133330],[3280335553803905564, 8540668586087606282, 5060165841003715099, 7390005959666836605, 4889066713088419244, 6661144883365110676, 8570556219888831185, 1909526989262842176, 8866465839347355503],[552007852611247249, 6000424011367169477, 5491090971007344318, 4073141296317167861, 8586502907576422797, 429640304353030378, 3333506898216857114, 2521794857221822158, 8804905990679889084],[1886477221497912128, 8987185274447180707, 8353335370016044494, 9217235787313323178, 7648626136070840814, 7676138040871913423, 1909813797510208267, 43970517976012860, 5680425372937974695],[6780468673797840101, 3639380138643300764, 9030521654871014398, 6538459132693403349, 5766844028909978665, 4384145020688349398, 7529604090614341331, 1086624798082406176, 6844004499140514517],[5437908432049327530, 198055486446748978, 1839220966198707596, 6952134677567335686, 3873649165202815945, 7897692999630260291, 2312443637731336683, 2070573399534239143, 5009226403499706755]]"
values_51,5,"{7856876327046096307, 8546313831265960453, 2737120336498533325, 1386056953913583089, 4438491851234352686","[[5634776017950477783, 8162109894077936792, 2151791581113524807, 2117541353930980217, 7472707914488222360],[1856509231440501587, 653148067362492640, 6567626598616543150, 5577379636603033554, 5868924562790364101],[1324568667119242038, 1403366022233832951, 1698198224752101130, 7748093696909044169, 3584228085712928263],[8319824735822949262, 6073565771725584354, 370036827837184572, 1001902809813505215, 6377071733930077362],[3153169667712286620, 5084229595616146758, 7906572180333047170, 7058934978003745687, 4653737730517020137]]","[[6622079676681667803, 4162191329688725778, 7790144422930917388, 6795454834196021083, 6439565258446052639],[5284125948212778148, 4250845363704938064, 1011109532076178241, 5451520293996020380, 4454728478037429935],[1378963942702143138, 3709976453859977234, 2980369395895173851, 3965773136163022848, 2382204509419419014],[6573323884129821493, 361824423560166214, 4139501074722244330, 6242943938093217556, 2110873215287562953],[7524732317677789273, 4072240017363604543, 1453048546129283652, 3317798810588766312, 3467079097644279563]]"
values_14,4,"{6636316481346709184, 5911913467452436860, 4019283792908487204, 61064481064777870","[[8465228420796725424, 8685759981337251888, 3032179894807418787, 4667426172038556666],[4007708870157329534, 7096587066903200100, 8681938397418777094, 7351040824901456287],[4681135520189571655, 5173035996827738752, 436911754916500033, 8834102256365329094],[8980906936449369534, 6036903010848381928, 7037257903266665598, 8962139960266147667]]","[[4204924859470500442, 4123225309734320005, 8371137766542027427, 7719013389431400954],[833484637827774803, 687238192448597974, 3431182693449654621, 4363906700997044037],[1503643300641394651, 3634024176359963095, 2845357734908118456, 8640517938105858419],[8059983568461531002, 6737910190207737823, 7506558550701495068, 5070289785436904658]]"
