inputName,size,available[size],allocated[size][size],max[size][size]
values_85,3,"{8487522402279384797, 9144645200486200683, 8365937954138710416","[[4559084234151811166, 2439424262533924746, 354397571208709433],[8591201141222752944, 6253735874676380540, 869367293291199979],[4079848449080423171, 3593661533324511993, 1688349425479604857]]","[[218201077814973276, 2018330036688131782, 4924166198804700182],[1425052549086416132, 7744443228126683541, 2605184013018509386],[4539719948435239097, 334595081897791977, 388112426644313813]]"
values_74,2,"{575160723288363142, 7049633095067369114","[[2994443171400543554, 1362327596418340041],[942710624635126089, 2985690362877950839]]","[[5218256851501641054, 6720319727698752872],[375082368501082907, 1808381804701252176]]"
values_90,8,"{8989729816337981397, 8999155963182445354, 907952099129286855, 3979875753664405113, 2410833622929519389, 5638208397876075833, 739878763473540717, 3342719348504200789","[[5310137908819180284, 1050660310291492228, 7360768987064672414, 8870755007330012913, 793614664114769954, 2108282285503645801, 4972342651472165740, 8906021910268837522],[6348726609562749510, 201367026814296062, 4198441415424504820, 2342884431343062024, 6483084441614323394, 4656914714595043322, 4072765823703513091, 6022256253144261722],[1270301451726765464, 332609440371163798, 7432762118376566931, 537100002100842867, 8294796441924814460, 3682214066326555489, 2259760918987779203, 4114741250066961019],[2023566493103818867, 6367374436770863604, 8360369731312508710, 6186329689203879653, 514242917319137579, 8275898813992148359, 6984071575950866933, 5368245515817367656],[3199661578744807398, 4446212816461028265, 5803675600276843979, 4245289034336074256, 6882353873562620571, 7213635244860139420, 429185552622080636, 8705285881886706462],[8309048982035613481, 8419229177436801844, 3463137690842599194, 7657544336764022952, 1126914101202655055, 357474011764157666, 1135451357346203906, 4239689432908033987],[7238344223031409715, 8749852986307142168, 6251273084844421115, 5114867245830595693, 6277976650612267067, 7220857207341906680, 3338221297761175411, 266753524891871746],[4890981970172148070, 8753523378415533070, 1284290465781389408, 826398186629304803, 4126055911553053033, 7692226223332356387, 1426704952590143419, 2859647188920371627]]","[[8484734012252358071, 2300635317751057082, 5205977695854710423, 1154084671079576149, 6420057773618992693, 4229959020631747542, 6457013566580312885, 4657004873940396114],[2343014844342524826, 6835630566349556026, 5562335280278935971, 7372875955705942136, 71421928442673517, 2434303221587242130, 6133477267657345357, 671715102741701289],[4567209848149047790, 7323354800879619951, 3183257407942425167, 8331856101252207138, 806700329812011602, 2398047850018145716, 1495924394530770668, 4148403193901900460],[2476951745557842413, 2383477072649770997, 1849063136316403585, 8185875783832453361, 7296282363211779214, 7788108070402191398, 3358613550624170123, 1487864887386576890],[1619510502974716130, 7647836810504134918, 4740864452665573638, 1640019972480352643, 3892334058140549559, 5850784291552937453, 1824181651148444227, 716695864314517249],[5453141286221595146, 3523179784306947839, 1517904978513991748, 6206500735803709700, 2216456883605523755, 2528649639147462217, 3538540906689652226, 6969514622004203913],[7736900108626736304, 7714636967175074791, 7366572807135486275, 4247583284711358449, 954522850223816357, 7872609453151553926, 5262301623866423448, 7974255799417532155],[2685123904011977678, 1325332884742407598, 7208291357283087957, 2719595401993443459, 6880622241738812332, 853607602582920973, 2963385077602041165, 1236170830188172452]]"
values_18,9,"{4281325953265103809, 5384177487388760830, 5407729308791683698, 2075945761901898916, 9080970919462421532, 2201479427636640523, 4595376677891921219, 7914740697751996705, 3935756500116311999","[[2327653911579829585, 5626544950070508443, 4419517096882269817, 863304258924974499, 2647202784930682893, 5937450162539524814, 5647354522763998771, 2364002277744422695, 993118350449683801],[186564307710023858, 2162392703307015710, 5842642602993686265, 6229017809032606523, 420553643935772415, 16525399507349785, 7461674307784909864, 7896624174487486725, 1992168956822506560],[5722029627540595313, 3823362378965825785, 1251902539332858126, 8413211979329365008, 7942963272402573645, 8528031287864493446, 5781197559610060849, 1029801555577217633, 5872677743787029247],[2095911764205152070, 458087846606893381, 440803258299811876, 3653136972361588274, 3464144864115664888, 2933765510136507642, 6838252244967778167, 5060050440851635887, 809283990970118691],[6250622453620638578, 3546951496688812016, 6479665861295475253, 4696146848504020893, 6419742372195953685, 5326397026353176303, 2873468238512566317, 7688037538104334060, 3611777981623587932],[1028042668725506183, 3706303779261877467, 380014831834020950, 598276435154937432, 5957953437891311890, 3156758641679543285, 8111047624661864976, 7923933997431351942, 5737617751646602645],[8844881004558961247, 2523806456107651887, 8035005825451331715, 2316863327136692260, 8317871983307500178, 1917548523635202029, 7851516448742110304, 2331282553545519417, 3010000504577222583],[3363402916745551702, 2160847641362032216, 24763452898223801, 5264720404570902773, 3929032747545850994, 7454145916028892775, 604415102274544398, 3415076933691063250, 6170593586050014458],[6475311421432248356, 8546882161395841842, 3959916396973378996, 8367181110819309381, 1668543000759098517, 1754557674045057195, 7933366127925415239, 1103072229120582187, 8566703571569290373]]","[[5253882786802457364, 8247305802265424254, 7658668360000018514, 4641033720999330820, 7215507508990409267, 659780881528016543, 4978061211157999193, 7519224414433616028, 3470250045606310393],[4819366599690070489, 783784262567587253, 7945525126545985128, 5075906126627282468, 47926835758875949, 6763828904908944276, 4991085442477926345, 1054864919545650358, 8789629751906134039],[3402547809037382675, 1906605132910367765, 6492277379244091464, 3533064541806057705, 323738594793666812, 5380627629738641865, 8482188391367664133, 4669429369777482696, 7611211290192714879],[759351098468629075, 497444493432244290, 6037521723968190945, 2013951336561668639, 8543949082977651596, 3309830289389512151, 1732194890063468714, 4802406973790824493, 3533130358864155267],[6453865581023295845, 6561178155490849201, 4049746237295273749, 2203807603509896265, 370029545208773903, 7359652562608321479, 8893324625855636441, 128579313557736417, 724854810324258732],[1780625904763477237, 7246664060298706976, 1877729662369117336, 7210418295386201266, 3492050583715877237, 408776145385771995, 9175057978697664711, 6417541722192410798, 4912467351937426323],[4108274566857440451, 7858442640983705653, 2861818587517411277, 127878109966257797, 6989818594462138644, 2394270076618067306, 6926896355202173101, 3476767657538599283, 8213515769306441552],[7819859901928164153, 6094262072092196901, 6114846604589028847, 6794207674578228382, 2383311361317104604, 5413009777489683826, 150887339185419432, 8952294864781025680, 2272395549123149635],[5344016681202302792, 6291825749394363929, 4906047141008696768, 9074110540439567520, 2613261875536194968, 7186021368196406903, 3741871130906669774, 4420261208865653970, 6917764870744002948]]"
values_52,2,"{7982660323226452821, 3749330800584480468","[[7400710056737260495, 2321674079590111311],[7560976243371099465, 4561820836272921187]]","[[9105718722527155887, 6440845745212923820],[910950730948669755, 2667845093597311539]]"
values_44,9,"{1571193198979383983, 8901968323094957687, 8291388230013469037, 7042970963515832714, 628894088141399177, 8410569212006199369, 4578048980981596195, 4583713793650701902, 9172155688105398041","[[6155777296663440, 9155902918251234748, 1499956470774345197, 3303084279067295883, 4161950604273404157, 1579019402020331641, 6964087209395553285, 4771321721765078575, 7020566109930286209],[7743644008446659638, 4240081381980608329, 68881798542067990, 5772176944757823540, 5576513494105405618, 1590651998169660194, 8927531456313274091, 419902253554343401, 5451254379330496980],[1175864382579154347, 5097827279425880352, 4143023374898650713, 288090144118937152, 4986936892544856950, 2650383528379763853, 1730788277621006750, 5407636637422346654, 1743417646232461651],[2445615934067748823, 550501034841832340, 8459400599668734280, 8751444104470605129, 3707839961444308271, 8803856293107793708, 6433729023918016032, 6276867495306456590, 2225199429085683371],[2523337758693829903, 3841910858783155000, 6304016471075320684, 391240348292757049, 3727879644901286476, 2996104843895787967, 5266955681345098865, 6602453111978898331, 2749440959085426854],[8946018416834070319, 2330802108280008381, 5350233799381627970, 2725368039522925309, 3171826728059707970, 1463218648865935183, 4817482213047809963, 2468161766420032146, 3211502037835294764],[8428192534469182729, 4948236956754312030, 570628792174867855, 2570998195593622550, 8362813130624076100, 3481963127951540566, 3871946979837069833, 8010956187847885955, 4248955020335694334],[6710520633703167759, 575144192129559240, 5856455935151257194, 8342099055421593543, 8444119128632406576, 8836036110130504892, 3864710394576914273, 3807839177427669926, 7665997052863477957],[3589239769753930570, 3283144125218471075, 8035360350659189665, 130792878184707638, 30071913694425925, 7255966530097724041, 1780857500241377328, 3628795278589987097, 2910299492492291525]]","[[3287369383645188011, 767622218974542503, 6563572347397116333, 1443325262391522786, 5102100319954492142, 3849504604698730648, 8021090304274378582, 1586419732734246991, 8028216851976716674],[6182713546479504431, 7021423767071786549, 6710041380541032764, 7155064375307411115, 5402765517471217215, 2555407536966201121, 2635782129668044294, 7151930510913473718, 5464620319565875813],[6985212255376682257, 6026927354332968438, 5745069891608358174, 7148986854636703822, 2232361641249423854, 3313431463411097031, 1371881465197977810, 6947002590954249053, 2892742009730784704],[6355846571231451135, 6780085096111312934, 944990938538873504, 2332741609432942496, 2617488103538278306, 884061294666277236, 6174929886643919311, 7225475630032725106, 8635454419058039497],[8536245285560947090, 5789944878381477981, 6577588453554537631, 4402652633976966010, 5385346273503722146, 1444222389677910847, 2365113959582624576, 7147948327496780169, 6646259593154152286],[7457022312044152087, 978816941042690705, 958376497578792368, 3772440941572193442, 8559491097871105300, 5648663138462221616, 5237085282236473694, 4470617755656544682, 5408651115623417828],[4823004074553305342, 7539755945619166563, 3849227481470412544, 252417258949023806, 8389430061821090047, 4206415041386436665, 7567446173253651147, 6722815979882335075, 8653386361364162241],[6018259912884087715, 2122639094366144792, 2330890055571337200, 4164606367857074695, 4338000810893843818, 3031478649086521460, 7253163448426470265, 2280474372677420377, 7116535046007192800],[2939255666854521215, 1910485152908816486, 1732087485787384676, 1021880151047982950, 5329271140602167768, 8719612261594693529, 4857414484467890257, 7917982027922582844, 6951631242227244565]]"
values_17,6,"{7190071747106456998, 294070995590393974, 9071092299044330708, 4292644991218702000, 378015803680858903, 402445016179596780","[[7479951961917921598, 5352211544148979524, 468560629013974133, 6958006736915016677, 4953805102685686069, 6676221070608252160],[4684952274809848300, 6448356343175422998, 8902341910803631671, 6737305999067039975, 6214145739779700044, 4138281728957916567],[7981109193643021348, 2591888141285916266, 9009288344400847826, 7297918323443735702, 3351941365502752750, 7189783637032512788],[9019263195803344489, 9150895487712874109, 8039678387185107187, 8095029221788866131, 3340534770215013206, 157847426484618355],[4265476159125111451, 1487896122725119031, 4972540012985254375, 926778731053262137, 3909648184827198273, 5951987407790721471],[8609657303891405723, 8222231701728422409, 5242476822178082560, 8955650202146350895, 6691490621376753889, 6701273110168032712]]","[[5738474747289105766, 3606278575249314852, 2850299314793356937, 4737647261075126642, 1930984200779248467, 4008925924209308527],[5506257968836405370, 3763880208163638821, 329695500330403296, 6930233328978647771, 1841317180453201227, 4557866189068112206],[8580989326254942411, 727799275411478354, 3863272758545489492, 1671234270671029992, 244614399313262164, 356966766292891924],[7560071191981169673, 1022606991264519216, 8596424614572921205, 8272430644298752133, 6443203548559083382, 6956860652171862516],[3636170402941533751, 658889768248230047, 9205231533589772273, 5634757584990550573, 2786107261208725034, 577990479288338105],[6643416306152160556, 1166587135254098793, 5673578534224609676, 1704226419506982602, 2064061094618050230, 1755159945049882918]]"
values_36,6,"{4885405494819013958, 1366387181679766668, 4078494723124206235, 4066134942639879132, 4960682039616577268, 2630624401297868318","[[1026487109509027581, 3633898231362765168, 1753830498544194232, 1353338178035067019, 279373123238887209, 2340752368781063441],[473910985923095462, 4885208645090473675, 3774353731242332854, 9028214556387072922, 4532817743889065013, 3685359804581924752],[8425619328720194396, 1426579599041897220, 7610843450887258275, 7946238249493880986, 6625294409837312341, 7708209593157102675],[6270564493775379453, 8586147498266929722, 2188740300850460745, 1270000735949180298, 2578314477649589445, 502841331312581549],[5436589852189068722, 8738611245977795720, 30215301191578912, 6036245133582485526, 625853648977881048, 2175129009466154820],[4963545071666448337, 5485280398054894510, 6740436393934985303, 7835909600498097190, 4234579537214818173, 4063012583660896194]]","[[6009209849353266429, 3397741105603626276, 4954971467589928145, 3898282426838759844, 6632045870846549496, 1917848740808825937],[4759908546913871000, 2706461576342732337, 378645437059015327, 7599549528265313449, 8622571660431244177, 6203164508957945993],[2477962975119899778, 4855320705798771530, 6198459410424876314, 8757970484397744701, 8109175996368803686, 4927439442299368518],[7676229708954390919, 2582960727807262145, 6571221580900959388, 4152543839653427394, 7029464533353796995, 7373235746731754270],[4101580968903231881, 7684450754810883052, 5234956943587813598, 9162117580622829984, 1483288067940195595, 492981917789572749],[2407195918161107981, 8972966280818604036, 3310337163430591457, 1094171232993319137, 3271769757685861875, 6284382011748285732]]"
values_49,4,"{8930799020307973641, 7580846825163193747, 4899461489815487592, 5507501076101888646","[[7277241573575877606, 2433983521690551659, 4922625572144054792, 9222628655780289479],[8544299110790534122, 3532188446772584650, 1164332958937634261, 5812372085822407290],[6995962540911183126, 7704175043250849771, 3268376700816754920, 2967573812936813547],[380504141598165020, 9150688127119671173, 6333844697572844096, 2969217026366861214]]","[[7683058546075617413, 1360268714350012013, 6684225325120714878, 3380704255658282319],[762541736801160232, 2531707986822663629, 5826498637997999660, 2379500711355935508],[3122410607051307224, 4175778232852240401, 2698645373236774997, 6226232256454471242],[5902187999240285130, 302535833723615247, 2765343053628411194, 7974897027377673939]]"
values_86,6,"{6739564295184217665, 8528503374523680777, 4639162205718285817, 1932739374371958553, 5786964047389166334, 6745433839668558259","[[231406001177012722, 5910643576331597930, 1113176148219037330, 3656520942607165988, 6119808625243523941, 1052890089280438091],[828806044640587844, 5318799722689212236, 7686523457694792684, 2703796090271174027, 1050255953406032373, 4132176215200648051],[5537071072539491373, 5358155794204596097, 3617988536627863826, 7036531545062362189, 4565021961690746381, 6353047923512491686],[1590927618347245197, 6387067852232235946, 7739028520736791988, 6606809342619028608, 8345475150595898352, 259553266042426563],[5107081013000497901, 939289501097217743, 7211505104343148467, 8047434482250600267, 894461437688326127, 7819272118049702526],[6955696876586777824, 2753392156711390446, 6867223244776914368, 7776683294714100749, 2556383601576687463, 9028929396319321246]]","[[7439769789648561327, 2451843827505874035, 8887574578948853967, 5971274701281207328, 8511201557494614204, 3925720016837646217],[766520954660015295, 4900881924680522597, 7008037445647292870, 430620337639263030, 7823889154601402888, 8733225969059097803],[4900432353006071511, 4791447181345499433, 8992828653470082134, 7868594050361772936, 2101707468315748326, 9169173444619621782],[5065839610104500615, 8473264802949357393, 5806985955994271901, 1475040866975381221, 7887904191129305631, 4321073041330679781],[8434055994358296554, 4485404408820387429, 3639273770224404488, 5563236837954023242, 2673900809859212928, 1558384969315954153],[1868169303920377259, 5958364319415808433, 1964222637510356909, 1909152558935360687, 6531424550584136069, 8705929894358994247]]"
values_37,7,"{2680577730032510972, 6046992613812037575, 2758909566398780265, 2669388263641448012, 7079644117768673232, 4637601518947698544, 1780000937165213572","[[5056404359626972941, 5073184486215005034, 1386247742369554732, 4019623272130265228, 1051051307878793159, 5713232539460857732, 1384423519544903546],[5974128985071640898, 1766329710529896477, 8704872718608109171, 6870698389809984514, 6117467650083701461, 8775042552175053000, 2857310099649769800],[7805315078302023493, 251260265176567653, 571182007448565129, 4611149084083554502, 6572131020060661968, 7002087983217357906, 5614707694252196322],[8475825419733125877, 5029641885436620395, 1920991319281228243, 8658170656849604512, 8456684104780377980, 1216677561380942303, 4296999523861258068],[767728690127099642, 4089397871545690773, 7094034706507402813, 6175793302830042139, 3442819358300593825, 4079769300272916014, 1245911087957728894],[1929439830931140282, 8186906046659359473, 552761202694681585, 8225692969808271140, 2370091607806257011, 397430505490891217, 3153763503398220506],[3834595215804425113, 1234591283755784097, 6356762274215246702, 8376734590806849803, 2879240388853885653, 5803463028228149253, 5118343777814916218]]","[[8588263277023677751, 5637622369472745602, 2072266554988524532, 7140497733896138685, 6644763547486512698, 51213336749786279, 8361755383631969972],[5460512439944017119, 1051961872277329945, 6552823404373320445, 1152345132458516318, 8391272174968627990, 5831207324067903925, 7479013641755895691],[6650500161726060577, 6787197246971740563, 4933292264869300382, 7378095659181644792, 7111645325386573384, 6700607681520097806, 4137113847105750354],[1958402850971324853, 4440091599380598253, 4028627125724644514, 7719271614958072144, 6520292211537781825, 4297325936841495331, 4294049509725983935],[825336040458857012, 1594241516356541016, 8621852894682436770, 6108667054734035059, 269417560056599656, 6850568139632306298, 8883728613970889726],[5010671606066972424, 3171476905842136210, 652863790482269631, 4732748274743563746, 6960460973781771294, 1347178336230484334, 6331619268377040856],[8126948713165389644, 2925146069849325175, 2978036104088605082, 1169485747653809106, 5666976133896382882, 502917829020520237, 2709168144515881608]]"
values_56,8,"{1137928125502694702, 8047940919883165397, 4744660519049584266, 955388284681648929, 8532222931522693882, 5786558962113440182, 629873390095402234, 7605293824209415804","[[8591908433978105447, 3579586991971024687, 5156981600705471416, 3761382009116530415, 1125225895563514949, 8546526556632200474, 7847171159820216140, 2826116084078530536],[3134211696681726299, 1657802786674529571, 4466668071903290119, 9102522657758363856, 5547612017686678718, 2324125608486850985, 5621404168152387474, 8542825654098979931],[3513594968366435649, 1313245316466026792, 8399530824799195652, 2028479275362611296, 8823019352192484361, 5347455981094690085, 2109402071950768591, 6791475441269485369],[6806457656931121204, 7653962403661474911, 9163299812880245979, 1094027069158244936, 2575305319105921674, 5219891384123333791, 5167816700099753728, 3116314428940974051],[2414709602718369759, 4859954597566706920, 2877947467011897847, 5521444908942045837, 6519871631358258349, 492682824738129603, 8827907778963483479, 2770661891733944552],[6237853088048562103, 4752478679870147832, 1361060180890026129, 1312726294565922974, 5702405415172086720, 3579765062119302087, 2232605218175989368, 3025958986093162062],[9155479625067967730, 7098369741303281403, 8235341888208440015, 8053109794172188459, 4235693974354539238, 6709706061621748878, 2235018889060040035, 3717457483794080112],[6298675643704110476, 8173548591285936075, 8251158177970373758, 5930926648467068645, 1274850298551830856, 5051459818265457810, 2343971789281842859, 5505515009997665146]]","[[4995429645869887087, 3941352220707539018, 1182853699431165089, 6415243145237070765, 3275836215196322064, 7247239082515803060, 7073730687714250766, 9171446087365270097],[1149881135241057187, 7867541584026479012, 1065968718164289099, 3312500342044433932, 3755020768381535816, 8491671596062392145, 2532205939155893394, 4471940797754143413],[5737259959042642107, 8143190207248551220, 5420180503296403234, 260690905697474005, 6426040489076338275, 2627399781110141252, 5873020030960073051, 4176084045509497661],[6499660941953671763, 4670269955225582242, 8333181917113579787, 676167725069961664, 1649542151450285040, 3260195033633299399, 4907235734474809949, 6779723028075073755],[6946508866829784292, 438995124377723706, 2353463307133269363, 2040276719474706050, 781888500838576621, 3057753780804680704, 2703116400107525493, 798272504955238854],[3812446999526178861, 3475207942803814161, 2344802730909802683, 722155433776461832, 78601122551027651, 6352908063388923250, 8557120463788548819, 6404608940146078773],[459122494993350701, 8543164247481525444, 7348073805359900116, 7902884108009463299, 752277956073572514, 5233887259726061153, 5941602825816716922, 3906311417015510103],[6656867323451129081, 7328625751288227508, 8651604619305325889, 2981916828845907766, 7583332212602198919, 4375037041794522526, 4447922310171657211, 8533208992072035103]]"
values_63,6,"{2256817858165656822, 2943522055153749204, 1039725301908772184, 2278481460763220525, 8429490546273287359, 4368467519856208699","[[4699936863888593877, 5110453947728675256, 8955354133139123204, 4333615541821198853, 302766731615301634, 2618348703221476036],[3063407084409737414, 240531604967912125, 6044142880010063479, 2244848113636379082, 3622688164004995436, 8184754871700281702],[7572250368887956778, 1560680504408443461, 4819721120687747379, 5290027101166638140, 2645151619078886959, 931046069472367348],[207029181644475269, 4160761365338817202, 1788493784810059442, 2864239720128617062, 8849977992284174642, 1068368667331888806],[8998279247905513109, 1052851715446221951, 6787174633085388186, 143052409447457657, 2612426986042833150, 560240152000042989],[2540189141864716930, 2749538679720774840, 2402092435911550744, 5285351531647995970, 5217150173148596346, 8666338615155701131]]","[[2394786145359332366, 1997970880393556166, 6052504957051727235, 7160763157199220456, 868075896676776149, 8566325186136153305],[6263475520921981935, 4675145910083010438, 271726020248697490, 150365925840462638, 6945745211236868397, 2249212838286899559],[250302751212129893, 7454576537968690967, 3316615098006890257, 8558870017409638536, 2455865226188281818, 4674720992922810593],[513740268758053498, 8597409276228440745, 7903282518120510293, 7747101371609425529, 5384869211955415947, 4509351555390228379],[68378261328211200, 7592883097209274247, 1016919580352846956, 4992329565988501945, 2420666359190303655, 2131692414481220291],[6332521001846027864, 4478383888871004832, 4133860695368636836, 1596919023340328400, 2124922740144180042, 6295027058322138076]]"
values_35,4,"{4213379362075000057, 8339616977279250909, 3927737521237476998, 1023062612018119720","[[6384757006744755215, 7378693194034156901, 2669815194589123446, 1907177762613731203],[3339637346511886914, 996935089286184918, 6073368200345398581, 7581743708462137826],[4337875356521132387, 2461091140684500505, 8977317950622525688, 1116086117696630663],[5754646344846181340, 7022878019331985103, 3383080693699102998, 6645478460953463322]]","[[6850525861769935812, 8501905167226396434, 3125307306609180740, 4592011612664092982],[2146453646095842361, 3270546092759325623, 2168449172724272027, 4416970178915884677],[7736995700632829439, 1746288052107436354, 6519909773661372286, 5738335804280651340],[7437386372989504388, 4493799275575341756, 7388222379433366591, 6019124744036087528]]"
values_97,6,"{785943770224919254, 3259367211832416875, 1748874261427626255, 7168568715107243010, 6790541341715491183, 6685962533710735912","[[3530184544888389525, 8198420678181727679, 6218946030646707791, 7979413641565477446, 62130981624203593, 359992219241512998],[3568006908180131992, 1989861576665605116, 5789464719575926297, 2509274603100560665, 3003443294192357380, 6140410194831554576],[446292740726451810, 517742655392555140, 1024256282344621898, 984353493877417144, 1144756463345655328, 2864905689904928221],[3085324094206250002, 5622911609759504778, 7809613402481049365, 5056355963735892371, 6839834433033497876, 4042243565432514377],[1490672313346369721, 1450405329865488870, 5432613591428062164, 8743918928659208383, 2376232373279674500, 7338004818297070915],[8764166345778550106, 2488452996076126009, 6767549438425636087, 2990316400757011389, 8562439020211967587, 1027460434747787376]]","[[3030506519213907474, 251250862186689958, 2448217388377873945, 9133043715137457399, 1168184878515291737, 8490093779802637118],[1482832083969495888, 2803793932362345123, 3070708839840148492, 3761577764215630502, 5555322962363833711, 8883145667452294343],[4123730195261248578, 4037368252317644910, 8215020816315469438, 3132104984468224254, 6038372218336710508, 6964764822953659894],[2402956051034648719, 6816149794199813731, 8783922319528983537, 5843509088404368618, 4461369696305704578, 2480309983299628111],[2307055743427591585, 4351368433020477822, 2280144839005193885, 4553638586631820360, 6324537528660999354, 397670920892975229],[5204271545356118548, 9090375974952908688, 3530536311238257293, 7792287275465235943, 6596493879095619015, 3543239457486155192]]"
values_75,8,"{3968620020370161142, 568083900075827195, 3508195310871585448, 2473047192636248726, 9124735181442897822, 2894530943458712049, 6023930808256009085, 6867419373555115877","[[1087420068717357988, 662626387484716118, 7935338607668667503, 8998271814682101350, 5732511033071324561, 7111204206575073062, 3611242523243617001, 5835145921334973316],[4791032112475865958, 7710858711627170724, 35852233680595260, 5897993796933411093, 7162334437572452476, 1357327585926840313, 1945756324553018580, 4458369212327470759],[1320793021309794871, 4206336569789863318, 4121245973455055113, 8710737348861048588, 2903254451347128631, 424198953390737566, 4792998681938349462, 622679222529297664],[6189092303900388144, 7138979823219916374, 7497618121040543822, 3615605147521178392, 1949678393320321079, 8047906958659823543, 3571171909639242583, 6637854350534974039],[4202008742687518489, 8737682221048936285, 1595644054911159112, 8560695906969681754, 3854715664442681808, 2592838194551981978, 638356206755101629, 8378471139798937104],[561241044789430205, 2532758827447248033, 4731873513441915577, 8833262723860101472, 4696957726953593271, 7724944425569105920, 3070709841344875451, 3516154968313325679],[904821208703032280, 1255273471484833531, 6120410355622863905, 3246583416040115618, 8497981711722103485, 7867522629263227321, 4762748685207422682, 4269809166361711517],[8559452107502428303, 7585351751745124522, 1810302040911108811, 8833415552710047747, 7674352662115795341, 2818086389677878597, 5245145110102032789, 5002735152032510733]]","[[5814053771311931355, 6352719827045861327, 283917623714618780, 7799690833305161578, 8706226194367697006, 6822252713892624329, 6596077840528018206, 3057748854482029736],[6353103847323716708, 6346762699204999898, 6894207637429656294, 1518706472965973961, 896693883765092841, 7291113757198564048, 440430064886158318, 8638887285729414105],[6316904121670140612, 474308741733810435, 4217680556916549178, 8644956117620994086, 6153338519597488722, 4197773383600765202, 7584176507112753453, 861687570333595958],[6818470345701776227, 5035059049689985275, 6838447535065684896, 7686307869077941733, 6507541952800137223, 9086512652629715498, 300263372656878396, 1528419771750524867],[8121907933536434480, 6443967661934091058, 5401508505704411557, 2680468265266330098, 3900388512703899511, 1567229027337955660, 2371926977127098715, 4811654800828343246],[63173721649561788, 2931325721738159816, 8444349144619147060, 4915745014971710149, 97613561055782817, 7750013054585142866, 6435265571107427636, 5525500585624809235],[7154717731709841551, 4266712378762100975, 5600607100501031452, 7988446989385459903, 5505438519160182149, 7787650942523540155, 341316610218489469, 3725436930931097753],[1455867344776572168, 3586708645690881337, 571640029670753139, 3910327313274429866, 3961877610485994035, 374026979016308715, 6547935392505198695, 3728471104352148919]]"
values_57,7,"{3236845753646334526, 3659134826848630070, 7164269879354294164, 4152461035633038394, 2078386367968200285, 8828871113260015542, 8234648394105421718","[[703044689318707938, 2543241304331245326, 5338347011111409225, 1157640436983175631, 207878874489206052, 1365105121908790953, 9067023948039909884],[2997949920790569995, 1668987578926762538, 1149701796532754244, 1217165387513802184, 7978312155979433418, 3717584850894276055, 475173643478919185],[2387055744269429882, 4807985030783202069, 5271231835620303841, 296742411178459085, 6477945900730960988, 1210027312440775778, 216233000330974643],[3195490093702895425, 2707157483748482693, 4099446440645803471, 3022492582564859508, 2964696429084597661, 4010412554841011532, 4531388276731136677],[3344699104911352007, 3722068561640608192, 5042746862070668157, 2692355977788260100, 3009613786618750057, 4299668989581869590, 2232332416385297616],[674184536373263052, 8258709655924033158, 1017036597597828025, 7396869845457783319, 7568885610768183829, 5458926207548483360, 3495393557232000945],[2518934898844746746, 475022728737038807, 3185391132249205712, 5034149937969957252, 3148136640046913786, 7226332014915088864, 466586694017142405]]","[[6146453661109050935, 4382405081978562007, 5385052174594649816, 2627727268333090222, 8393783987695026294, 8667536008081887321, 1266525499004545608],[2279335453110165850, 6414826657904494191, 5662616995342776156, 4342238155086214412, 6265839726103372313, 3884468367647546694, 9100363663335336687],[8753571517629469213, 2157923647933744751, 2906638059025923764, 1320328293107953008, 5962957977715179043, 2867045864876700257, 8297431175365040020],[7362389144321308912, 5352099910776977601, 5174245937844030469, 2481956499293071842, 1408809120020737865, 8994901103084245087, 2037155058095994752],[3123198489284727517, 423597866384589248, 9130570986871822652, 6063155611240275177, 8776759486897299078, 2402049677873980210, 682460070612613719],[919044821708441589, 5163465039100018851, 2832905835484177988, 3862652068658919428, 5510895207992718803, 8265011756435426654, 5803274182864923972],[8095310550612047902, 5064462640114036513, 5303781935510645700, 8013731972535531502, 885240748279492745, 919754168555861633, 7253884673334274939]]"
